LocalTime;FastTime;FastBid;FastAsk;SlowBid;SlowAsk;GapLong;GapShort;FastCoef;dTFast;tpsFast;dTSlow;tpsSlow;
20:15:46.721422;22:15:46.719427;1.09841;1.09856;1.09841;1.09856;-15.00;15.00;1.000.00;0.00;0.00;0.00;
20:15:47.522439;22:15:47.520454;1.09838;1.09854;1.09838;1.09854;-16.00;16.00;1.00400.51;2.50;400.51;2.50;
20:15:49.951027;22:15:49.949056;1.09840;1.09854;1.09840;1.09854;-14.00;14.00;1.001076.54;0.93;1076.54;0.93;
20:15:54.221348;22:15:54.220354;1.09839;1.09853;1.09839;1.09853;-14.00;14.00;1.001875.23;0.53;1875.23;0.53;
20:15:54.417825;22:15:54.415831;1.09841;1.09853;1.09841;1.09853;-12.00;12.00;1.001539.28;0.65;1539.28;0.65;
20:15:54.681119;22:15:54.680121;1.09845;1.09859;1.09845;1.09859;-14.00;14.00;1.001326.78;0.75;1326.78;0.75;
20:15:54.881824;22:15:54.880827;1.09844;1.09859;1.09844;1.09859;-15.00;15.00;1.001165.91;0.86;1165.91;0.86;
20:15:58.098180;22:15:58.097182;1.09846;1.09859;1.09844;1.09859;-13.00;15.00;1.001421.72;0.70;1422.22;0.70;
20:15:58.124110;22:15:58.097182;1.09846;1.09859;1.09846;1.09859;-13.00;13.00;1.001421.72;0.70;1422.22;0.70;
20:16:02.050309;22:16:02.049308;1.09843;1.09859;1.09843;1.09859;-16.00;16.00;1.001702.88;0.59;1703.32;0.59;
20:16:02.253762;22:16:02.252764;1.09843;1.09858;1.09843;1.09858;-15.00;15.00;1.001552.93;0.64;1553.33;0.64;
20:16:06.267677;22:16:06.265681;1.09841;1.09859;1.09841;1.09859;-18.00;18.00;1.001776.57;0.56;1776.93;0.56;
20:16:06.632148;22:16:06.630153;1.09841;1.09858;1.09841;1.09858;-17.00;17.00;1.001658.89;0.60;1659.14;0.60;
20:16:17.836647;22:16:17.835650;1.09842;1.09857;1.09842;1.09857;-15.00;15.00;1.002393.25;0.42;2393.48;0.42;
20:16:18.856919;22:16:18.854927;1.09844;1.09858;1.09844;1.09858;-14.00;14.00;1.002295.11;0.44;2295.32;0.44;
20:16:21.259290;22:16:21.258291;1.09843;1.09857;1.09843;1.09857;-14.00;14.00;1.002302.33;0.43;2302.52;0.43;
20:16:30.814908;22:16:30.813912;1.09841;1.09858;1.09841;1.09858;-17.00;17.00;1.002755.66;0.36;2755.84;0.36;
