GapBuy;GapSell;FastCoef;Position;AvBid;AvAsk;Spread;SpreadK;MinLev;MinLevClose;FixTp;FixSl;TrailSl;FastSpread;dTFast;tpsFast;dTSlow;tpsSlow;
20.00;-1.43;1.00;none;-158.57;-580.00;340.00;1.00;540.00;180.00;1.00;347.00;-1000.00;60.00;1700.38;0.59;1429.55;0.70;
84.00;64.00;0.77;none;-154.00;-574.00;340.00;1.00;540.00;180.00;1.00;347.00;-1000.00;60.00;1700.38;0.59;1313.39;0.76;
3.75;3.75;1.26;none;-153.75;-573.75;340.00;1.00;540.00;180.00;1.00;347.00;-1000.00;80.00;1600.69;0.62;1313.39;0.76;
3.53;12.94;1.05;none;-152.94;-573.53;340.00;1.00;540.00;180.00;1.00;347.00;-1000.00;90.00;1537.95;0.65;1313.39;0.76;
3.33;2.78;0.82;none;-152.78;-573.33;340.00;1.00;540.00;180.00;1.00;347.00;-1000.00;80.00;1478.27;0.68;1313.39;0.76;
31.58;31.05;0.91;none;-151.05;-571.58;340.00;1.00;540.00;180.00;1.00;347.00;-1000.00;80.00;1478.27;0.68;1632.85;0.61;
20.50;29.50;0.91;none;-149.50;-570.50;340.00;1.00;540.00;180.00;1.00;347.00;-1000.00;90.00;1530.06;0.65;1632.85;0.61;
19.52;-0.48;1.15;none;-149.52;-569.52;310.00;1.00;510.00;180.00;1.00;317.00;-1000.00;90.00;1530.06;0.65;1501.08;0.67;
-10.00;-0.45;0.70;none;-149.55;-570.00;340.00;1.00;540.00;180.00;1.00;347.00;-1000.00;90.00;1530.06;0.65;1501.08;0.67;
0.00;-0.43;0.60;none;-149.57;-570.00;340.00;1.00;540.00;180.00;1.00;347.00;-1000.00;80.00;1491.10;0.67;1501.08;0.67;
-9.58;-0.42;0.73;none;-149.58;-570.42;340.00;1.00;540.00;180.00;1.00;347.00;-1000.00;90.00;1533.68;0.65;1501.08;0.67;
38.80;47.60;2.42;none;-147.60;-568.80;340.00;1.00;540.00;180.00;1.00;347.00;-1000.00;90.00;1492.76;0.67;1501.08;0.67;
-10.77;-2.31;0.68;none;-147.69;-569.23;340.00;1.00;540.00;180.00;1.00;347.00;-1000.00;90.00;1492.76;0.67;1746.99;0.57;
18.52;26.67;0.50;none;-146.67;-568.52;340.00;1.00;540.00;180.00;1.00;347.00;-1000.00;90.00;1492.76;0.67;1658.17;0.60;
8.21;-3.21;0.61;none;-146.79;-568.21;340.00;1.00;540.00;180.00;1.00;347.00;-1000.00;70.00;1464.57;0.68;1658.17;0.60;
27.24;16.21;0.65;none;-146.21;-567.24;340.00;1.00;540.00;180.00;1.00;347.00;-1000.00;70.00;1464.57;0.68;1577.11;0.63;
74.67;64.00;0.44;none;-144.00;-564.67;340.00;1.00;540.00;180.00;1.00;347.00;-1000.00;70.00;1464.57;0.68;1485.50;0.67;
-5.16;3.87;0.91;none;-143.87;-564.84;340.00;1.00;540.00;180.00;1.00;347.00;-1000.00;90.00;1433.51;0.70;1485.50;0.67;
-53.44;-44.69;0.75;none;-145.31;-566.56;340.00;1.00;540.00;180.00;1.00;347.00;-1000.00;90.00;1433.51;0.70;1426.50;0.70;
-3.33;5.15;0.98;none;-145.15;-566.67;340.00;1.00;540.00;180.00;1.00;347.00;-1000.00;90.00;1406.50;0.71;1426.50;0.70;
25.88;34.12;0.83;none;-144.12;-565.88;340.00;1.00;540.00;180.00;1.00;347.00;-1000.00;90.00;1406.50;0.71;1418.64;0.70;
5.71;13.71;0.70;none;-143.71;-565.71;340.00;1.00;540.00;180.00;1.00;347.00;-1000.00;90.00;1388.55;0.72;1418.64;0.70;
-23.61;-15.83;0.76;none;-144.17;-566.39;340.00;1.00;540.00;180.00;1.00;347.00;-1000.00;90.00;1388.55;0.72;1370.98;0.73;
-42.43;-34.86;0.80;none;-145.14;-567.57;340.00;1.00;540.00;180.00;1.00;347.00;-1000.00;90.00;1388.55;0.72;1327.90;0.75;
7.37;-4.74;0.90;none;-145.26;-567.37;340.00;1.00;540.00;180.00;1.00;347.00;-1000.00;70.00;1367.57;0.73;1327.90;0.75;
26.67;14.87;0.90;none;-144.87;-566.67;340.00;1.00;540.00;180.00;1.00;347.00;-1000.00;70.00;1367.57;0.73;1305.02;0.77;
-22.75;-34.25;1.53;none;-145.75;-567.25;340.00;1.00;540.00;180.00;1.00;347.00;-1000.00;70.00;1347.62;0.74;1305.02;0.77;
7.07;-4.15;0.89;none;-145.85;-567.07;340.00;1.00;540.00;180.00;1.00;347.00;-1000.00;70.00;1347.62;0.74;1269.92;0.79;
26.43;15.48;1.07;none;-145.48;-566.43;340.00;1.00;540.00;180.00;1.00;347.00;-1000.00;70.00;1347.62;0.74;1229.11;0.81;
6.28;5.35;0.83;none;-145.35;-566.28;340.00;1.00;540.00;180.00;1.00;347.00;-1000.00;80.00;1330.29;0.75;1229.11;0.81;
-3.64;5.23;1.08;none;-145.23;-566.36;340.00;1.00;540.00;180.00;1.00;347.00;-1000.00;90.00;1319.34;0.76;1229.11;0.81;
-23.11;-34.00;1.17;none;-146.00;-566.89;340.00;1.00;540.00;180.00;1.00;347.00;-1000.00;70.00;1305.11;0.77;1229.11;0.81;
6.74;-3.91;1.17;none;-146.09;-566.74;340.00;1.00;540.00;180.00;1.00;347.00;-1000.00;70.00;1305.11;0.77;1290.90;0.77;
55.53;45.11;0.93;none;-145.11;-565.53;340.00;1.00;540.00;180.00;1.00;347.00;-1000.00;70.00;1305.11;0.77;1265.51;0.79;
25.00;24.58;0.83;none;-144.58;-565.00;340.00;1.00;344.00;180.00;1.00;347.00;-1000.00;80.00;1291.76;0.77;1265.51;0.79;
-4.90;-5.31;0.78;none;-144.69;-565.10;340.00;1.00;344.00;180.00;1.00;347.00;-1000.00;80.00;1291.76;0.77;1229.27;0.81;
-14.60;-5.20;0.50;none;-144.80;-565.40;340.00;1.00;386.00;180.00;1.00;347.00;-1000.00;90.00;1279.51;0.78;1229.27;0.81;
-4.51;-5.10;0.65;none;-144.90;-565.49;340.00;1.00;4644.00;180.00;1.00;347.00;-1000.00;80.00;1272.25;0.79;1229.27;0.81;
-14.23;-5.00;0.82;none;-145.00;-565.77;340.00;1.00;43383.00;180.00;1.00;347.00;-1000.00;90.00;1262.30;0.79;1229.27;0.81;
25.28;14.72;0.95;none;-144.72;-565.28;340.00;1.00;43383.00;180.00;1.00;347.00;-1000.00;70.00;1329.92;0.75;1229.27;0.81;
5.19;-5.19;0.77;none;-144.81;-565.19;340.00;1.00;43383.00;180.00;1.00;347.00;-1000.00;70.00;1329.92;0.75;1428.04;0.70;
-24.36;-24.73;0.73;none;-145.27;-565.64;340.00;1.00;770.00;180.00;1.00;347.00;-1000.00;80.00;1353.93;0.74;1428.04;0.70;
-4.29;-4.64;0.79;none;-145.36;-565.71;340.00;1.00;770.00;180.00;1.00;347.00;-1000.00;80.00;1353.93;0.74;1454.41;0.69;
-14.04;-4.56;1.43;none;-145.44;-565.96;340.00;1.00;770.00;180.00;1.00;347.00;-1000.00;90.00;1379.77;0.72;1454.41;0.69;
-33.45;-24.14;0.83;none;-145.86;-566.55;340.00;1.00;770.00;180.00;1.00;347.00;-1000.00;90.00;1370.35;0.73;1607.40;0.62;
6.44;-4.07;1.75;none;-145.93;-566.44;340.00;1.00;770.00;180.00;1.00;347.00;-1000.00;70.00;1422.88;0.70;1607.40;0.62;
-23.17;-33.50;1.11;none;-146.50;-566.83;340.00;1.00;770.00;180.00;1.00;347.00;-1000.00;70.00;1409.63;0.71;1624.89;0.62;
-3.11;-3.44;1.33;none;-146.56;-566.89;340.00;1.00;770.00;180.00;1.00;347.00;-1000.00;80.00;1400.29;0.71;1624.89;0.62;
-52.26;-52.58;0.82;none;-147.42;-567.74;340.00;1.00;770.00;180.00;1.00;347.00;-1000.00;80.00;1400.29;0.71;1634.27;0.61;
-2.22;-2.54;0.96;none;-147.46;-567.78;340.00;1.00;770.00;180.00;1.00;347.00;-1000.00;80.00;1417.89;0.71;1634.27;0.61;
27.34;17.19;1.33;none;-147.19;-567.34;340.00;1.00;770.00;180.00;1.00;347.00;-1000.00;70.00;1437.38;0.70;1634.27;0.61;
-22.31;-32.31;0.79;none;-147.69;-567.69;340.00;1.00;770.00;180.00;1.00;347.00;-1000.00;70.00;1437.38;0.70;1673.47;0.60;
-2.27;-2.27;1.07;none;-147.73;-567.73;340.00;1.00;770.00;180.00;1.00;347.00;-1000.00;80.00;1425.26;0.70;1673.47;0.60;
-12.09;-2.24;1.07;none;-147.76;-567.91;340.00;1.00;770.00;180.00;1.00;347.00;-1000.00;90.00;1440.99;0.69;1673.47;0.60;
37.35;47.06;0.89;none;-147.06;-567.35;340.00;1.00;770.00;180.00;1.00;347.00;-1000.00;90.00;1440.99;0.69;1738.59;0.58;
-2.61;-2.90;0.97;none;-147.10;-567.39;340.00;1.00;770.00;180.00;1.00;347.00;-1000.00;80.00;1431.83;0.70;1738.59;0.58;
-2.57;7.00;1.20;none;-147.00;-567.43;340.00;1.00;770.00;180.00;1.00;347.00;-1000.00;90.00;1420.77;0.70;1738.59;0.58;
-2.54;-2.96;1.07;none;-147.04;-567.46;340.00;1.00;770.00;180.00;1.00;347.00;-1000.00;80.00;1435.32;0.70;1738.59;0.58;
-12.36;-2.92;1.65;none;-147.08;-567.64;340.00;1.00;770.00;180.00;1.00;347.00;-1000.00;90.00;1427.11;0.70;1738.59;0.58;
-22.05;-32.47;1.35;none;-147.53;-567.95;340.00;1.00;770.00;180.00;1.00;347.00;-1000.00;70.00;1416.97;0.71;1738.59;0.58;
7.84;-2.43;0.85;none;-147.57;-567.84;340.00;1.00;770.00;180.00;1.00;347.00;-1000.00;70.00;1416.97;0.71;1856.15;0.54;
27.47;17.33;1.10;none;-147.33;-567.47;340.00;1.00;770.00;180.00;1.00;347.00;-1000.00;70.00;1416.97;0.71;1821.10;0.55;
-2.50;7.24;1.05;none;-147.24;-567.50;340.00;1.00;770.00;180.00;1.00;347.00;-1000.00;90.00;1407.43;0.71;1821.10;0.55;
27.14;36.75;0.77;none;-146.75;-567.14;340.00;1.00;770.00;180.00;1.00;347.00;-1000.00;90.00;1407.43;0.71;1791.19;0.56;
7.05;-3.21;1.63;none;-146.79;-567.05;340.00;1.00;770.00;180.00;1.00;347.00;-1000.00;70.00;1400.43;0.71;1791.19;0.56;
26.71;16.58;0.85;none;-146.58;-566.71;340.00;1.00;770.00;180.00;1.00;347.00;-1000.00;70.00;1391.41;0.72;1822.85;0.55;
-13.13;-13.25;1.15;none;-146.75;-566.88;340.00;1.00;770.00;180.00;1.00;347.00;-1000.00;80.00;1404.98;0.71;1822.85;0.55;
16.67;16.54;0.85;none;-146.54;-566.67;340.00;1.00;770.00;180.00;1.00;347.00;-1000.00;80.00;1404.98;0.71;1830.58;0.55;
6.59;-3.41;0.92;none;-146.59;-566.59;340.00;1.00;770.00;180.00;1.00;347.00;-1000.00;70.00;1419.48;0.70;1830.58;0.55;
36.14;26.27;1.00;none;-146.27;-566.14;340.00;1.00;770.00;250.00;1.00;347.00;-1000.00;70.00;1410.88;0.71;1830.58;0.55;
6.07;-3.69;1.00;none;-146.31;-566.07;340.00;1.00;770.00;250.00;1.00;347.00;-1000.00;70.00;1410.88;0.71;1826.89;0.55;
35.65;35.88;1.50;none;-145.88;-565.65;340.00;1.00;770.00;250.00;1.00;347.00;-1000.00;80.00;1402.37;0.71;1826.89;0.55;
-14.19;-13.95;0.91;none;-146.05;-565.81;340.00;1.00;770.00;250.00;1.00;347.00;-1000.00;80.00;1402.37;0.71;1799.93;0.56;
15.63;15.86;0.91;none;-145.86;-565.63;340.00;1.00;770.00;250.00;1.00;347.00;-1000.00;80.00;1402.37;0.71;1761.79;0.57;
5.57;-4.09;0.81;none;-145.91;-565.57;340.00;1.00;770.00;250.00;1.00;347.00;-1000.00;70.00;1396.33;0.72;1761.79;0.57;
35.17;25.62;1.14;none;-145.62;-565.17;340.00;1.00;770.00;250.00;1.00;347.00;-1000.00;70.00;1381.09;0.72;1761.79;0.57;
5.11;-4.33;0.74;none;-145.67;-565.11;340.00;1.00;770.00;250.00;1.00;347.00;-1000.00;70.00;1381.09;0.72;1787.60;0.56;
-4.84;-4.29;0.93;none;-145.71;-565.16;340.00;1.00;770.00;250.00;1.00;347.00;-1000.00;80.00;1394.71;0.72;1787.60;0.56;
-4.78;-14.13;0.86;none;-145.87;-565.22;340.00;1.00;770.00;250.00;1.00;347.00;-1000.00;70.00;1405.93;0.71;1787.60;0.56;
-14.62;-13.98;0.68;none;-146.02;-565.38;340.00;1.00;770.00;250.00;1.00;347.00;-1000.00;80.00;1400.35;0.71;1787.60;0.56;
-4.57;-3.94;0.95;none;-146.06;-565.43;340.00;1.00;770.00;250.00;1.00;347.00;-1000.00;80.00;1411.07;0.71;1787.60;0.56;
-24.32;-33.58;0.86;none;-146.42;-565.68;340.00;1.00;770.00;250.00;1.00;347.00;-1000.00;70.00;1405.63;0.71;1787.60;0.56;
5.63;-3.54;1.06;none;-146.46;-565.63;340.00;1.00;770.00;250.00;1.00;347.00;-1000.00;70.00;1405.63;0.71;1946.88;0.51;
-24.12;-33.20;1.06;none;-146.80;-565.88;340.00;1.00;770.00;250.00;1.00;347.00;-1000.00;70.00;1405.63;0.71;1919.03;0.52;
5.82;-3.16;0.67;none;-146.84;-565.82;340.00;1.00;770.00;250.00;1.00;347.00;-1000.00;70.00;1398.64;0.71;1886.03;0.53;
-23.94;-32.83;0.33;none;-147.17;-566.06;340.00;1.00;770.00;250.00;1.00;347.00;-1000.00;70.00;1398.64;0.71;1852.21;0.54;
-13.80;-22.60;0.50;none;-147.40;-566.20;340.00;1.00;770.00;250.00;1.00;347.00;-1000.00;70.00;1391.91;0.72;1852.21;0.54;
16.04;7.33;0.37;none;-147.33;-566.04;340.00;1.00;770.00;250.00;1.00;347.00;-1000.00;70.00;1391.91;0.72;1828.90;0.55;
55.49;46.86;0.60;none;-146.86;-565.49;340.00;1.00;770.00;250.00;1.00;347.00;-1000.00;70.00;1385.39;0.72;1828.90;0.55;
-24.27;-32.82;0.37;none;-147.18;-565.73;340.00;1.00;770.00;250.00;1.00;347.00;-1000.00;70.00;1385.39;0.72;1802.43;0.55;
-43.85;-52.31;0.30;none;-147.69;-566.15;340.00;1.00;770.00;250.00;1.00;347.00;-1000.00;70.00;1385.39;0.72;1778.66;0.56;
6.10;-12.19;0.38;none;-147.81;-566.10;340.00;1.00;770.00;250.00;1.00;347.00;-1000.00;60.00;1380.71;0.72;1778.66;0.56;
25.85;7.74;0.40;none;-147.74;-565.85;340.00;1.00;770.00;250.00;1.00;347.00;-1000.00;60.00;1380.71;0.72;1758.41;0.57;
-23.93;-41.87;0.69;none;-148.13;-566.07;340.00;1.00;770.00;250.00;1.00;347.00;-1000.00;60.00;1374.63;0.73;1758.41;0.57;
6.02;-11.76;0.69;none;-148.24;-566.02;340.00;1.00;770.00;250.00;1.00;347.00;-1000.00;60.00;1374.63;0.73;1734.66;0.58;
5.96;-1.74;0.83;none;-148.26;-565.96;340.00;1.00;770.00;250.00;1.00;347.00;-1000.00;70.00;1368.64;0.73;1734.66;0.58;
-23.82;-31.45;0.67;none;-148.55;-566.18;340.00;1.00;770.00;250.00;1.00;347.00;-1000.00;70.00;1368.64;0.73;1729.96;0.58;
-3.78;-1.44;0.92;none;-148.56;-566.22;340.00;1.00;770.00;250.00;1.00;347.00;-1000.00;80.00;1362.87;0.73;1729.96;0.58;
-53.30;-50.98;0.54;none;-149.02;-566.70;340.00;1.00;770.00;250.00;1.00;347.00;-1000.00;80.00;1362.87;0.73;1750.87;0.57;
-13.19;-10.88;1.10;none;-149.12;-566.81;340.00;1.00;770.00;250.00;1.00;347.00;-1000.00;80.00;1389.64;0.72;1750.87;0.57;
16.67;18.95;1.03;none;-148.95;-566.67;340.00;1.00;770.00;250.00;1.00;347.00;-1000.00;80.00;1389.64;0.72;1767.22;0.57;
6.61;-1.04;0.84;none;-148.96;-566.61;340.00;1.00;770.00;250.00;1.00;347.00;-1000.00;70.00;1400.41;0.71;1767.22;0.57;
26.38;18.79;0.84;none;-148.79;-566.38;340.00;1.00;770.00;250.00;1.00;347.00;-1000.00;70.00;1400.41;0.71;1745.27;0.57;
-3.59;-1.20;0.69;none;-148.80;-566.41;340.00;1.00;770.00;250.00;1.00;347.00;-1000.00;80.00;1394.50;0.72;1745.27;0.57;
-23.39;-21.02;0.73;none;-148.98;-566.61;340.00;1.00;770.00;250.00;1.00;347.00;-1000.00;80.00;1394.50;0.72;1757.31;0.57;
6.55;-1.01;0.87;none;-148.99;-566.55;340.00;1.00;770.00;250.00;1.00;347.00;-1000.00;70.00;1403.39;0.71;1757.31;0.57;
-23.25;-30.75;0.87;none;-149.25;-566.75;340.00;1.00;770.00;250.00;1.00;347.00;-1000.00;70.00;1403.39;0.71;1736.40;0.58;
-13.14;-10.66;0.80;none;-149.34;-566.86;340.00;1.00;770.00;250.00;1.00;347.00;-1000.00;80.00;1398.93;0.71;1736.40;0.58;
-22.95;-20.49;1.30;none;-149.51;-567.05;340.00;1.00;770.00;250.00;1.00;347.00;-1000.00;80.00;1393.27;0.72;1736.40;0.58;
-2.93;-0.49;1.10;none;-149.51;-567.07;340.00;1.00;770.00;250.00;1.00;347.00;-1000.00;80.00;1387.72;0.72;1736.40;0.58;
-2.90;9.44;1.64;none;-149.44;-567.10;340.00;1.00;770.00;250.00;1.00;347.00;-1000.00;90.00;1397.73;0.72;1736.40;0.58;
-52.48;-40.24;0.83;none;-149.76;-567.52;340.00;1.00;770.00;250.00;1.00;347.00;-1000.00;90.00;1383.95;0.72;1801.77;0.56;
-2.46;-0.24;1.45;none;-149.76;-567.54;340.00;1.00;770.00;250.00;1.00;347.00;-1000.00;80.00;1373.38;0.73;1801.77;0.56;
27.32;29.53;0.92;none;-149.53;-567.32;340.00;1.00;770.00;250.00;1.00;347.00;-1000.00;80.00;1373.38;0.73;1806.99;0.55;
7.27;-0.47;1.32;none;-149.53;-567.27;340.00;1.00;770.00;250.00;1.00;347.00;-1000.00;70.00;1383.17;0.72;1806.99;0.55;
-22.56;-30.23;0.86;none;-149.77;-567.44;340.00;1.00;770.00;250.00;1.00;347.00;-1000.00;70.00;1383.17;0.72;1793.01;0.56;
-22.38;-20.08;1.14;none;-149.92;-567.62;340.00;1.00;770.00;250.00;1.00;347.00;-1000.00;80.00;1378.03;0.73;1793.01;0.56;
7.56;9.85;0.79;none;-149.85;-567.56;340.00;1.00;770.00;250.00;1.00;347.00;-1000.00;80.00;1378.03;0.73;1779.60;0.56;
7.50;-0.15;0.75;none;-149.85;-567.50;340.00;1.00;770.00;250.00;1.00;347.00;-1000.00;70.00;1373.16;0.73;1779.60;0.56;
27.29;19.70;0.53;none;-149.70;-567.29;340.00;1.00;770.00;250.00;1.00;347.00;-1000.00;70.00;1373.16;0.73;1770.06;0.56;
-22.54;-30.07;0.81;none;-149.93;-567.46;340.00;1.00;770.00;250.00;1.00;347.00;-1000.00;70.00;1369.65;0.73;1770.06;0.56;
7.41;-0.07;0.93;none;-149.93;-567.41;340.00;1.00;770.00;250.00;1.00;347.00;-1000.00;70.00;1369.65;0.73;1746.00;0.57;
27.21;19.78;0.53;none;-149.78;-567.21;340.00;1.00;770.00;250.00;1.00;347.00;-1000.00;70.00;1369.65;0.73;1761.09;0.57;
27.01;29.56;0.69;none;-149.56;-567.01;340.00;1.00;770.00;250.00;1.00;347.00;-1000.00;80.00;1390.30;0.72;1761.09;0.57;
-22.83;-20.29;0.36;none;-149.71;-567.17;340.00;1.00;770.00;250.00;1.00;347.00;-1000.00;80.00;1390.30;0.72;1738.24;0.58;
-42.52;-40.00;0.38;none;-150.00;-567.48;340.00;1.00;770.00;250.00;1.00;347.00;-1000.00;80.00;1390.30;0.72;1723.23;0.58;
7.43;-9.93;0.59;none;-150.07;-567.43;340.00;1.00;770.00;250.00;1.00;347.00;-1000.00;60.00;1386.71;0.72;1723.23;0.58;
-22.41;-39.65;0.59;none;-150.35;-567.59;340.00;1.00;770.00;250.00;1.00;347.00;-1000.00;60.00;1386.71;0.72;1713.74;0.58;
-2.39;-9.58;0.71;none;-150.42;-567.61;340.00;1.00;770.00;250.00;1.00;347.00;-1000.00;70.00;1381.93;0.72;1713.74;0.58;
-2.38;0.42;0.83;none;-150.42;-567.62;340.00;1.00;770.00;250.00;1.00;347.00;-1000.00;80.00;1402.88;0.71;1713.74;0.58;
-12.29;-9.51;0.57;none;-150.49;-567.71;340.00;1.00;770.00;250.00;1.00;347.00;-1000.00;80.00;1398.15;0.72;1713.74;0.58;
-2.28;0.48;0.79;none;-150.48;-567.72;340.00;1.00;770.00;250.00;1.00;347.00;-1000.00;80.00;1406.39;0.71;1713.74;0.58;
47.40;50.14;0.63;none;-150.14;-567.40;340.00;1.00;770.00;250.00;1.00;347.00;-1000.00;80.00;1406.39;0.71;1808.93;0.55;
-22.45;-29.66;1.10;none;-150.34;-567.55;340.00;1.00;770.00;250.00;1.00;347.00;-1000.00;70.00;1413.41;0.71;1808.93;0.55;
-22.30;0.34;1.43;none;-150.34;-567.70;370.00;1.00;800.00;250.00;1.00;377.00;-1000.00;70.00;1413.41;0.71;1787.94;0.56;
7.65;0.34;1.50;none;-150.34;-567.65;340.00;1.00;770.00;250.00;1.00;347.00;-1000.00;70.00;1413.41;0.71;1787.94;0.56;
-22.20;-29.47;0.89;none;-150.53;-567.80;340.00;1.00;770.00;250.00;1.00;347.00;-1000.00;70.00;1413.41;0.71;1770.14;0.56;
-2.19;0.53;1.36;none;-150.53;-567.81;340.00;1.00;770.00;250.00;1.00;347.00;-1000.00;80.00;1408.64;0.71;1770.14;0.56;
27.63;30.33;0.89;none;-150.33;-567.63;340.00;1.00;770.00;250.00;1.00;347.00;-1000.00;80.00;1408.64;0.71;1764.80;0.57;
7.58;0.33;1.04;none;-150.33;-567.58;340.00;1.00;770.00;250.00;1.00;347.00;-1000.00;70.00;1405.12;0.71;1764.80;0.57;
-22.27;-29.48;0.79;none;-150.52;-567.73;340.00;1.00;770.00;250.00;1.00;347.00;-1000.00;70.00;1405.12;0.71;1748.32;0.57;
-2.26;0.52;0.88;none;-150.52;-567.74;340.00;1.00;770.00;250.00;1.00;347.00;-1000.00;80.00;1400.47;0.71;1748.32;0.57;
-12.18;-9.42;1.33;none;-150.58;-567.82;340.00;1.00;770.00;250.00;1.00;347.00;-1000.00;80.00;1408.33;0.71;1748.32;0.57;
-2.17;0.57;0.79;none;-150.57;-567.83;340.00;1.00;770.00;250.00;1.00;347.00;-1000.00;80.00;1403.83;0.71;1748.32;0.57;
-51.84;-49.11;0.61;none;-150.89;-568.16;340.00;1.00;770.00;250.00;1.00;347.00;-1000.00;80.00;1403.83;0.71;1796.69;0.56;
-11.76;-9.06;0.96;none;-150.94;-568.24;340.00;1.00;770.00;250.00;1.00;347.00;-1000.00;80.00;1410.33;0.71;1796.69;0.56;
-11.69;0.94;1.27;none;-150.94;-568.31;340.00;1.00;770.00;250.00;1.00;347.00;-1000.00;90.00;1406.95;0.71;1796.69;0.56;
38.07;50.62;0.72;none;-150.62;-568.07;340.00;1.00;770.00;250.00;1.00;347.00;-1000.00;90.00;1406.95;0.71;1802.31;0.55;
-1.91;0.62;1.23;none;-150.62;-568.09;340.00;1.00;770.00;250.00;1.00;347.00;-1000.00;80.00;1402.58;0.71;1802.31;0.55;
-11.84;-9.33;1.12;none;-150.67;-568.16;340.00;1.00;770.00;250.00;1.00;347.00;-1000.00;80.00;1453.65;0.69;1802.31;0.55;
