GapBuy;GapSell;FastCoef;Position;AvBid;AvAsk;Spread;SpreadK;MinLev;MinLevClose;FixTp;FixSl;TrailSl;FastSpread;dTFast;tpsFast;dTSlow;tpsSlow;
-9.79;-22.77;0.65;none;-157.23;-560.21;320.00;1.00;750.00;250.00;1.00;327.00;-1000.00;70.00;1707.64;0.59;2204.41;0.45;
10.00;-2.71;0.69;none;-157.29;-560.00;320.00;1.00;750.00;250.00;1.00;327.00;-1000.00;70.00;1707.64;0.59;2117.54;0.47;
-9.80;-22.24;0.31;none;-157.76;-560.20;320.00;1.00;750.00;250.00;1.00;327.00;-1000.00;70.00;1707.64;0.59;2060.37;0.49;
10.00;-2.20;0.47;none;-157.80;-560.00;320.00;1.00;750.00;250.00;1.00;327.00;-1000.00;70.00;1683.33;0.59;2060.37;0.49;
29.41;17.45;0.47;none;-157.45;-559.41;320.00;1.00;750.00;250.00;1.00;327.00;-1000.00;70.00;1660.51;0.60;2041.26;0.49;
58.27;56.35;0.47;none;-156.35;-558.27;320.00;1.00;750.00;250.00;1.00;327.00;-1000.00;80.00;1639.18;0.61;2041.26;0.49;
37.55;35.66;0.50;none;-155.66;-557.55;320.00;1.00;750.00;250.00;1.00;327.00;-1000.00;80.00;1639.18;0.61;1983.39;0.50;
7.41;5.56;0.58;none;-155.56;-557.41;320.00;1.00;750.00;250.00;1.00;327.00;-1000.00;80.00;1639.18;0.61;1918.72;0.52;
7.27;-4.36;0.50;none;-155.64;-557.27;320.00;1.00;750.00;250.00;1.00;327.00;-1000.00;70.00;1622.35;0.62;1918.72;0.52;
-2.68;-4.29;0.64;none;-155.71;-557.32;320.00;1.00;750.00;250.00;1.00;327.00;-1000.00;80.00;1603.47;0.62;1918.72;0.52;
-22.28;-33.68;0.82;none;-156.32;-557.72;320.00;1.00;750.00;250.00;1.00;327.00;-1000.00;70.00;1585.74;0.63;1918.72;0.52;
7.59;-3.62;0.75;none;-156.38;-557.59;320.00;1.00;750.00;250.00;1.00;327.00;-1000.00;70.00;1546.23;0.65;1951.54;0.51;
-12.20;-23.22;1.10;none;-156.78;-557.80;320.00;1.00;750.00;250.00;1.00;327.00;-1000.00;70.00;1514.07;0.66;1951.54;0.51;
7.67;-3.17;0.75;none;-156.83;-557.67;320.00;1.00;750.00;250.00;1.00;327.00;-1000.00;70.00;1514.07;0.66;1956.80;0.51;
56.72;46.07;0.60;none;-156.07;-556.72;320.00;1.00;750.00;250.00;1.00;327.00;-1000.00;70.00;1514.07;0.66;1940.75;0.52;
85.32;74.84;0.31;none;-154.84;-555.32;320.00;1.00;750.00;250.00;1.00;327.00;-1000.00;70.00;1514.07;0.66;1886.03;0.53;
5.24;-5.08;0.84;none;-154.92;-555.24;320.00;1.00;750.00;250.00;1.00;327.00;-1000.00;70.00;1527.01;0.65;1886.03;0.53;
-4.69;-5.00;1.00;none;-155.00;-555.31;330.00;1.00;760.00;250.00;1.00;337.00;-1000.00;70.00;1527.01;0.65;1851.28;0.54;
24.92;24.62;0.79;none;-154.62;-554.92;330.00;1.00;760.00;250.00;1.00;337.00;-1000.00;70.00;1527.01;0.65;1802.66;0.55;
-24.70;-25.00;1.06;none;-155.00;-555.30;330.00;1.00;760.00;250.00;1.00;337.00;-1000.00;70.00;1516.08;0.66;1802.66;0.55;
-4.63;-4.93;0.81;none;-155.07;-555.37;330.00;1.00;760.00;250.00;1.00;337.00;-1000.00;70.00;1516.08;0.66;1757.22;0.57;
-24.26;-24.56;0.86;none;-155.44;-555.74;330.00;1.00;760.00;250.00;1.00;337.00;-1000.00;70.00;1516.08;0.66;1725.87;0.58;
-4.20;5.36;0.89;none;-155.36;-555.80;330.00;1.00;760.00;250.00;1.00;337.00;-1000.00;80.00;1502.95;0.67;1725.87;0.58;
-14.00;-4.57;1.06;none;-155.43;-556.00;330.00;1.00;760.00;250.00;1.00;337.00;-1000.00;80.00;1490.77;0.67;1725.87;0.58;
15.77;15.21;1.27;none;-155.21;-555.77;320.00;1.00;750.00;250.00;1.00;327.00;-1000.00;80.00;1490.77;0.67;1725.13;0.58;
5.69;-4.72;1.80;none;-155.28;-555.69;320.00;1.00;750.00;250.00;1.00;327.00;-1000.00;70.00;1479.10;0.68;1725.13;0.58;
-43.70;-53.97;0.67;none;-156.03;-556.30;320.00;1.00;750.00;250.00;1.00;327.00;-1000.00;70.00;1441.73;0.69;1816.52;0.55;
-23.38;-33.51;0.61;none;-156.49;-556.62;320.00;1.00;750.00;250.00;1.00;327.00;-1000.00;70.00;1441.73;0.69;1780.75;0.56;
-3.33;-13.33;0.89;none;-156.67;-556.67;320.00;1.00;750.00;250.00;1.00;327.00;-1000.00;70.00;1432.35;0.70;1780.75;0.56;
26.32;16.45;0.42;none;-156.45;-556.32;320.00;1.00;750.00;250.00;1.00;327.00;-1000.00;70.00;1432.35;0.70;1746.86;0.57;
45.71;35.97;0.42;none;-155.97;-555.71;320.00;1.00;750.00;250.00;1.00;327.00;-1000.00;70.00;1432.35;0.70;1710.12;0.58;
25.38;-3.97;0.69;none;-156.03;-555.38;320.00;1.00;750.00;250.00;1.00;327.00;-1000.00;50.00;1423.35;0.70;1710.12;0.58;
5.32;-23.67;0.45;none;-156.33;-555.32;320.00;1.00;750.00;250.00;1.00;327.00;-1000.00;50.00;1423.35;0.70;1674.64;0.60;
5.25;-3.63;0.45;none;-156.38;-555.25;320.00;1.00;750.00;250.00;1.00;327.00;-1000.00;70.00;1414.78;0.71;1674.64;0.60;
-24.44;-33.21;0.44;none;-156.79;-555.56;320.00;1.00;750.00;250.00;1.00;327.00;-1000.00;70.00;1408.46;0.71;1699.75;0.59;
5.49;-3.17;0.30;none;-156.83;-555.49;320.00;1.00;750.00;250.00;1.00;327.00;-1000.00;70.00;1400.43;0.71;1673.69;0.60;
15.30;-3.13;0.43;none;-156.87;-555.30;320.00;1.00;750.00;250.00;1.00;327.00;-1000.00;60.00;1392.84;0.72;1673.69;0.60;
15.12;6.79;0.54;none;-156.79;-555.12;320.00;1.00;750.00;250.00;1.00;327.00;-1000.00;70.00;1392.84;0.72;1673.69;0.60;
-14.71;-22.94;0.31;none;-157.06;-555.29;320.00;1.00;750.00;250.00;1.00;327.00;-1000.00;70.00;1392.84;0.72;1653.18;0.60;
15.12;6.98;0.31;none;-156.98;-555.12;320.00;1.00;750.00;250.00;1.00;327.00;-1000.00;70.00;1392.84;0.72;1631.39;0.61;
5.06;-2.99;0.43;none;-157.01;-555.06;320.00;1.00;750.00;250.00;1.00;327.00;-1000.00;70.00;1385.25;0.72;1631.39;0.61;
14.89;-2.95;0.25;none;-157.05;-554.89;320.00;1.00;750.00;250.00;1.00;327.00;-1000.00;60.00;1373.32;0.73;1631.39;0.61;
4.83;-12.81;0.38;none;-157.19;-554.83;320.00;1.00;750.00;250.00;1.00;327.00;-1000.00;60.00;1386.04;0.72;1631.39;0.61;
-15.00;-32.44;0.46;none;-157.56;-555.00;320.00;1.00;750.00;250.00;1.00;327.00;-1000.00;60.00;1379.19;0.73;1631.39;0.61;
4.95;-12.31;0.50;none;-157.69;-554.95;320.00;1.00;750.00;250.00;1.00;327.00;-1000.00;60.00;1379.19;0.73;1719.64;0.58;
-5.00;-22.07;0.81;none;-157.93;-555.00;320.00;1.00;750.00;250.00;1.00;327.00;-1000.00;60.00;1372.65;0.73;1719.64;0.58;
-4.95;-11.94;0.81;none;-158.06;-555.05;320.00;1.00;750.00;250.00;1.00;327.00;-1000.00;70.00;1366.35;0.73;1719.64;0.58;
-24.68;-31.60;0.60;none;-158.40;-555.32;320.00;1.00;750.00;250.00;1.00;327.00;-1000.00;70.00;1366.35;0.73;1736.59;0.58;
5.26;-11.47;1.21;none;-158.53;-555.26;320.00;1.00;750.00;250.00;1.00;327.00;-1000.00;60.00;1361.90;0.73;1736.59;0.58;
25.00;8.44;1.42;none;-158.44;-555.00;320.00;1.00;750.00;250.00;1.00;327.00;-1000.00;60.00;1361.90;0.73;1718.87;0.58;
-4.95;-11.44;1.67;none;-158.56;-555.05;320.00;1.00;750.00;250.00;1.00;327.00;-1000.00;70.00;1355.99;0.74;1718.87;0.58;
5.00;-1.43;1.75;none;-158.57;-555.00;320.00;1.00;750.00;250.00;1.00;327.00;-1000.00;70.00;1350.25;0.74;1718.87;0.58;
-4.95;-1.41;1.67;none;-158.59;-555.05;320.00;1.00;750.00;250.00;1.00;327.00;-1000.00;80.00;1346.29;0.74;1718.87;0.58;
5.00;-1.40;1.42;none;-158.60;-555.00;320.00;1.00;750.00;250.00;1.00;327.00;-1000.00;70.00;1340.88;0.75;1718.87;0.58;
-4.95;-11.29;2.38;none;-158.71;-555.05;320.00;1.00;750.00;250.00;1.00;327.00;-1000.00;70.00;1335.63;0.75;1718.87;0.58;
-24.71;-30.98;2.63;none;-159.02;-555.29;320.00;1.00;750.00;250.00;1.00;327.00;-1000.00;70.00;1330.70;0.75;1718.87;0.58;
25.05;18.83;1.11;none;-158.83;-555.05;320.00;1.00;750.00;250.00;1.00;327.00;-1000.00;70.00;1330.70;0.75;1807.93;0.55;
-14.81;-20.96;2.00;none;-159.04;-555.19;320.00;1.00;750.00;250.00;1.00;327.00;-1000.00;70.00;1327.20;0.75;1807.93;0.55;
15.05;8.95;1.15;none;-158.95;-555.05;320.00;1.00;750.00;250.00;1.00;327.00;-1000.00;70.00;1327.20;0.75;1813.96;0.55;
5.00;-1.04;1.56;none;-158.96;-555.00;320.00;1.00;750.00;250.00;1.00;327.00;-1000.00;70.00;1337.06;0.75;1813.96;0.55;
-24.77;-30.75;0.91;none;-159.25;-555.23;320.00;1.00;750.00;250.00;1.00;327.00;-1000.00;70.00;1337.06;0.75;1849.55;0.54;
-54.26;-60.19;1.09;none;-159.81;-555.74;320.00;1.00;750.00;250.00;1.00;327.00;-1000.00;70.00;1362.66;0.73;1849.55;0.54;
-4.22;-10.09;0.72;none;-159.91;-555.78;320.00;1.00;750.00;250.00;1.00;327.00;-1000.00;70.00;1362.66;0.73;1819.23;0.55;
-24.00;-29.82;0.61;none;-160.18;-556.00;320.00;1.00;750.00;250.00;1.00;327.00;-1000.00;70.00;1362.66;0.73;1793.89;0.56;
15.86;10.09;0.78;none;-160.09;-555.86;320.00;1.00;750.00;250.00;1.00;327.00;-1000.00;70.00;1357.43;0.74;1793.89;0.56;
-14.02;-19.73;0.57;none;-160.27;-555.98;320.00;1.00;750.00;250.00;1.00;327.00;-1000.00;70.00;1357.43;0.74;1767.79;0.57;
-13.89;-9.65;0.78;none;-160.35;-556.11;320.00;1.00;750.00;250.00;1.00;327.00;-1000.00;80.00;1352.44;0.74;1767.79;0.57;
-13.77;-19.47;0.56;none;-160.53;-556.23;320.00;1.00;750.00;250.00;1.00;327.00;-1000.00;70.00;1348.92;0.74;1767.79;0.57;
-23.57;-29.22;0.77;none;-160.78;-556.43;320.00;1.00;750.00;250.00;1.00;327.00;-1000.00;70.00;1344.16;0.74;1767.79;0.57;
6.38;0.78;0.56;none;-160.78;-556.38;320.00;1.00;750.00;250.00;1.00;327.00;-1000.00;70.00;1344.16;0.74;1794.13;0.56;
6.32;-9.15;0.73;none;-160.85;-556.32;320.00;1.00;750.00;250.00;1.00;327.00;-1000.00;60.00;1336.42;0.75;1794.13;0.56;
-23.47;-28.90;0.69;none;-161.10;-556.53;320.00;1.00;750.00;250.00;1.00;327.00;-1000.00;70.00;1331.88;0.75;1794.13;0.56;
-3.45;-8.82;0.90;none;-161.18;-556.55;320.00;1.00;750.00;250.00;1.00;327.00;-1000.00;70.00;1331.88;0.75;1819.68;0.55;
-13.33;-18.67;1.25;none;-161.33;-556.67;320.00;1.00;750.00;250.00;1.00;327.00;-1000.00;70.00;1340.70;0.75;1819.68;0.55;
16.53;11.24;0.55;none;-161.24;-556.53;320.00;1.00;750.00;250.00;1.00;327.00;-1000.00;70.00;1340.70;0.75;1828.27;0.55;
6.48;1.23;0.88;none;-161.23;-556.48;320.00;1.00;750.00;250.00;1.00;327.00;-1000.00;70.00;1337.49;0.75;1828.27;0.55;
26.26;21.06;0.65;none;-161.06;-556.26;320.00;1.00;750.00;250.00;1.00;327.00;-1000.00;70.00;1337.49;0.75;1811.91;0.55;
-3.71;-8.87;0.90;none;-161.13;-556.29;320.00;1.00;750.00;250.00;1.00;327.00;-1000.00;70.00;1333.22;0.75;1811.91;0.55;
26.08;20.96;1.10;none;-160.96;-556.08;320.00;1.00;750.00;250.00;1.00;327.00;-1000.00;70.00;1329.07;0.75;1811.91;0.55;
6.03;0.95;1.22;none;-160.95;-556.03;320.00;1.00;750.00;250.00;1.00;327.00;-1000.00;70.00;1329.07;0.75;1809.96;0.55;
5.98;-8.98;1.22;none;-161.02;-555.98;320.00;1.00;750.00;250.00;1.00;327.00;-1000.00;60.00;1326.25;0.75;1809.96;0.55;
25.78;10.94;0.77;none;-160.94;-555.78;320.00;1.00;750.00;250.00;1.00;327.00;-1000.00;60.00;1326.25;0.75;1806.35;0.55;
-4.19;-8.99;1.22;none;-161.01;-555.81;320.00;1.00;750.00;250.00;1.00;327.00;-1000.00;70.00;1322.27;0.76;1806.35;0.55;
25.62;20.85;0.83;none;-160.85;-555.62;320.00;1.00;750.00;250.00;1.00;327.00;-1000.00;70.00;1322.27;0.76;1799.69;0.56;
5.57;0.84;1.33;none;-160.84;-555.57;320.00;1.00;750.00;250.00;1.00;327.00;-1000.00;70.00;1318.41;0.76;1799.69;0.56;
5.53;-9.09;1.28;none;-160.91;-555.53;320.00;1.00;750.00;250.00;1.00;327.00;-1000.00;60.00;1314.61;0.76;1799.69;0.56;
25.34;10.83;1.28;none;-160.83;-555.34;320.00;1.00;750.00;250.00;1.00;327.00;-1000.00;60.00;1314.61;0.76;1796.38;0.56;
25.15;-9.10;0.85;none;-160.90;-555.15;300.00;1.00;730.00;250.00;1.00;307.00;-1000.00;60.00;1314.61;0.76;1774.07;0.56;
5.11;-9.04;0.50;none;-160.96;-555.11;320.00;1.00;750.00;250.00;1.00;327.00;-1000.00;60.00;1314.61;0.76;1774.07;0.56;
5.07;-18.90;0.67;none;-161.10;-555.07;320.00;1.00;750.00;250.00;1.00;327.00;-1000.00;50.00;1320.15;0.76;1774.07;0.56;
24.89;1.09;0.50;none;-161.09;-554.89;320.00;1.00;750.00;250.00;1.00;327.00;-1000.00;50.00;1320.15;0.76;1788.59;0.56;
4.86;-18.77;0.50;none;-161.23;-554.86;320.00;1.00;750.00;250.00;1.00;327.00;-1000.00;50.00;1312.02;0.76;1766.86;0.57;
4.82;-8.71;0.32;none;-161.29;-554.82;320.00;1.00;750.00;250.00;1.00;327.00;-1000.00;60.00;1301.48;0.77;1766.86;0.57;
34.57;31.07;0.88;none;-161.07;-554.57;320.00;1.00;750.00;250.00;1.00;327.00;-1000.00;70.00;1356.54;0.74;1766.86;0.57;
4.54;1.06;0.45;none;-161.06;-554.54;320.00;1.00;750.00;250.00;1.00;327.00;-1000.00;70.00;1356.54;0.74;1838.15;0.54;
-5.42;-8.87;0.50;none;-161.13;-554.58;320.00;1.00;750.00;250.00;1.00;327.00;-1000.00;70.00;1352.59;0.74;1838.15;0.54;
-25.24;-28.67;0.50;none;-161.33;-554.76;320.00;1.00;750.00;250.00;1.00;327.00;-1000.00;70.00;1352.59;0.74;1863.34;0.54;
4.72;1.32;0.85;none;-161.32;-554.72;320.00;1.00;750.00;250.00;1.00;327.00;-1000.00;70.00;1371.80;0.73;1863.34;0.54;
-25.10;-28.48;0.71;none;-161.52;-554.90;320.00;1.00;750.00;250.00;1.00;327.00;-1000.00;70.00;1371.80;0.73;1863.94;0.54;
-15.00;-18.36;0.75;none;-161.64;-555.00;320.00;1.00;750.00;250.00;1.00;327.00;-1000.00;70.00;1379.74;0.72;1863.94;0.54;
-24.83;-28.16;1.00;none;-161.84;-555.17;320.00;1.00;750.00;250.00;1.00;327.00;-1000.00;70.00;1375.65;0.73;1863.94;0.54;
5.14;1.82;0.91;none;-161.82;-555.14;320.00;1.00;750.00;250.00;1.00;327.00;-1000.00;70.00;1375.65;0.73;1862.85;0.54;
-24.70;-27.99;0.68;none;-162.01;-555.30;320.00;1.00;750.00;250.00;1.00;327.00;-1000.00;70.00;1371.67;0.73;1856.16;0.54;
-14.60;-17.87;0.50;none;-162.13;-555.40;320.00;1.00;750.00;250.00;1.00;327.00;-1000.00;70.00;1368.79;0.73;1856.16;0.54;
-4.57;-7.81;0.73;none;-162.19;-555.43;320.00;1.00;750.00;250.00;1.00;327.00;-1000.00;70.00;1364.96;0.73;1856.16;0.54;
25.26;22.04;0.50;none;-162.04;-555.26;320.00;1.00;750.00;250.00;1.00;327.00;-1000.00;70.00;1364.96;0.73;1892.84;0.53;
-34.51;-27.78;1.04;none;-162.22;-555.49;320.00;1.00;750.00;250.00;1.00;327.00;-1000.00;80.00;1382.88;0.72;1892.84;0.53;
-14.42;-7.73;0.68;none;-162.27;-555.58;320.00;1.00;750.00;250.00;1.00;327.00;-1000.00;80.00;1382.88;0.72;1871.60;0.53;
5.55;2.26;1.00;none;-162.26;-555.55;320.00;1.00;750.00;250.00;1.00;327.00;-1000.00;70.00;1378.97;0.73;1871.60;0.53;
-4.42;-7.69;1.00;none;-162.31;-555.58;320.00;1.00;750.00;250.00;1.00;327.00;-1000.00;70.00;1375.16;0.73;1871.60;0.53;
25.41;22.17;0.71;none;-162.17;-555.41;320.00;1.00;750.00;250.00;1.00;327.00;-1000.00;70.00;1375.16;0.73;1880.28;0.53;
5.38;-7.78;1.14;none;-162.22;-555.38;320.00;1.00;750.00;250.00;1.00;327.00;-1000.00;60.00;1371.39;0.73;1880.28;0.53;
25.22;12.14;1.25;none;-162.14;-555.22;320.00;1.00;750.00;250.00;1.00;327.00;-1000.00;60.00;1371.39;0.73;1887.47;0.53;
-4.75;-7.81;1.40;none;-162.19;-555.25;320.00;1.00;750.00;250.00;1.00;327.00;-1000.00;70.00;1377.47;0.73;1887.47;0.53;
25.09;22.05;1.00;none;-162.05;-555.09;320.00;1.00;750.00;250.00;1.00;327.00;-1000.00;70.00;1377.47;0.73;1890.24;0.53;
5.06;2.04;1.50;none;-162.04;-555.06;320.00;1.00;750.00;250.00;1.00;327.00;-1000.00;70.00;1388.46;0.72;1890.24;0.53;
5.03;-7.91;0.90;none;-162.09;-555.03;310.00;1.00;740.00;250.00;1.00;317.00;-1000.00;70.00;1388.46;0.72;1871.77;0.53;
-14.88;-27.74;0.90;none;-162.26;-555.12;310.00;1.00;740.00;250.00;1.00;317.00;-1000.00;70.00;1387.46;0.72;1907.56;0.52;
15.03;2.24;1.05;none;-162.24;-555.03;310.00;1.00;740.00;250.00;1.00;317.00;-1000.00;70.00;1387.53;0.72;1907.56;0.52;
-14.88;-27.59;1.24;none;-162.41;-555.12;310.00;1.00;740.00;250.00;1.00;317.00;-1000.00;70.00;1325.45;0.75;1907.56;0.52;
5.09;-7.54;1.37;none;-162.46;-555.09;310.00;1.00;740.00;250.00;1.00;317.00;-1000.00;70.00;1325.45;0.75;1901.18;0.53;
5.06;-17.44;1.16;none;-162.56;-555.06;310.00;1.00;740.00;250.00;1.00;317.00;-1000.00;60.00;1325.32;0.75;1901.18;0.53;
5.03;-7.40;1.53;none;-162.60;-555.03;310.00;1.00;740.00;250.00;1.00;317.00;-1000.00;70.00;1315.47;0.76;1901.18;0.53;
24.88;12.53;1.47;none;-162.53;-554.88;310.00;1.00;740.00;250.00;1.00;317.00;-1000.00;70.00;1284.39;0.78;1901.18;0.53;
4.85;-7.43;1.69;none;-162.57;-554.85;310.00;1.00;740.00;250.00;1.00;317.00;-1000.00;70.00;1284.39;0.78;1943.30;0.51;
-15.06;-27.27;1.69;none;-162.73;-554.94;310.00;1.00;740.00;250.00;1.00;317.00;-1000.00;70.00;1264.46;0.79;1943.30;0.51;
54.62;32.54;2.92;none;-162.54;-554.62;310.00;1.00;740.00;250.00;1.00;317.00;-1000.00;60.00;1253.47;0.80;1930.08;0.52;
4.60;-17.36;1.94;none;-162.64;-554.60;310.00;1.00;740.00;250.00;1.00;317.00;-1000.00;60.00;1253.47;0.80;1917.14;0.52;
54.29;32.46;1.04;none;-162.46;-554.29;310.00;1.00;740.00;250.00;1.00;317.00;-1000.00;60.00;1253.47;0.80;1897.34;0.53;
24.15;2.44;0.68;none;-162.44;-554.15;310.00;1.00;740.00;250.00;1.00;317.00;-1000.00;60.00;1253.47;0.80;1878.97;0.53;
