GapBuy;GapSell;FastCoef;Position;AvBid;AvAsk;Spread;SpreadK;MinLev;MinLevClose;FixTp;FixSl;TrailSl;FastSpread;dTFast;tpsFast;dTSlow;tpsSlow;
-48.00;166.00;0.93;none;0.00;0.00;144.00;1.00;344.00;180.00;1.00;151.00;-1000.00;70.00;1548.73;0.65;1491.91;0.67;
2.00;166.00;1.05;none;0.00;0.00;94.00;1.00;294.00;180.00;1.00;101.00;-1000.00;70.00;1548.73;0.65;1422.25;0.70;
-53.00;72.00;0.58;none;0.00;0.00;55.00;1.00;255.00;180.00;1.00;62.00;-1000.00;70.00;1548.73;0.65;1339.67;0.75;
-53.00;122.00;0.52;none;0.00;0.00;105.00;1.00;305.00;180.00;1.00;112.00;-1000.00;70.00;1548.73;0.65;1277.49;0.78;
-53.00;172.00;0.46;none;0.00;0.00;155.00;1.00;355.00;180.00;1.00;162.00;-1000.00;70.00;1548.73;0.65;1213.36;0.82;
-53.00;122.00;0.55;none;0.00;0.00;105.00;1.00;305.00;180.00;1.00;112.00;-1000.00;70.00;1548.73;0.65;1174.35;0.85;
-3.00;172.00;0.15;none;0.00;0.00;105.00;1.00;305.00;180.00;1.00;112.00;-1000.00;70.00;1548.73;0.65;1119.07;0.89;
-4.00;122.00;0.15;none;0.00;0.00;56.00;1.00;256.00;180.00;1.00;63.00;-1000.00;70.00;1548.73;0.65;1089.43;0.92;
46.00;172.00;0.36;none;0.00;0.00;56.00;1.00;256.00;180.00;1.00;63.00;-1000.00;70.00;1585.53;0.63;1089.43;0.92;
-4.00;122.00;0.33;none;0.00;0.00;56.00;1.00;256.00;180.00;1.00;63.00;-1000.00;70.00;1585.53;0.63;1067.88;0.94;
36.00;172.00;0.32;none;0.00;0.00;56.00;1.00;256.00;180.00;1.00;63.00;-1000.00;80.00;1516.85;0.66;1067.88;0.94;
36.00;223.00;0.32;none;0.00;0.00;107.00;1.00;307.00;180.00;1.00;114.00;-1000.00;80.00;1516.85;0.66;1104.87;0.91;
86.00;273.00;0.34;none;0.00;0.00;107.00;1.00;307.00;180.00;1.00;114.00;-1000.00;80.00;1516.85;0.66;1074.61;0.93;
-4.00;173.00;0.76;none;0.00;0.00;107.00;1.00;307.00;180.00;1.00;114.00;-1000.00;70.00;1487.97;0.67;1074.61;0.93;
-54.00;123.00;0.69;none;0.00;0.00;107.00;1.00;307.00;180.00;1.00;114.00;-1000.00;70.00;1487.97;0.67;1052.33;0.95;
-42.00;159.00;0.69;none;0.00;0.00;131.00;1.00;331.00;180.00;1.00;138.00;-1000.00;70.00;1487.97;0.67;1014.88;0.99;
8.00;209.00;1.07;none;0.00;0.00;131.00;1.00;331.00;180.00;1.00;138.00;-1000.00;70.00;1467.61;0.68;1014.88;0.99;
52.00;215.00;1.07;none;0.00;0.00;93.00;1.00;293.00;180.00;1.00;100.00;-1000.00;70.00;1467.61;0.68;1030.91;0.97;
2.00;165.00;1.07;none;0.00;0.00;93.00;1.00;293.00;180.00;1.00;100.00;-1000.00;70.00;1444.26;0.69;1030.91;0.97;
3.00;214.00;1.20;none;0.00;0.00;141.00;1.00;341.00;180.00;1.00;148.00;-1000.00;70.00;1423.19;0.70;1075.93;0.93;
-47.00;164.00;1.23;none;0.00;0.00;141.00;1.00;341.00;180.00;1.00;148.00;-1000.00;70.00;1403.93;0.71;1075.93;0.93;
-2.00;171.00;1.23;none;0.00;0.00;103.00;1.00;303.00;180.00;1.00;110.00;-1000.00;70.00;1403.93;0.71;1103.30;0.91;
48.00;221.00;1.23;none;0.00;0.00;103.00;1.00;303.00;180.00;1.00;110.00;-1000.00;70.00;1403.93;0.71;1069.29;0.94;
-2.00;171.00;1.00;none;0.00;0.00;103.00;1.00;303.00;180.00;1.00;110.00;-1000.00;70.00;1434.67;0.70;1069.29;0.94;
-52.00;121.00;1.00;none;0.00;0.00;103.00;1.00;303.00;180.00;1.00;110.00;-1000.00;70.00;1434.67;0.70;1049.10;0.95;
-2.00;171.00;1.42;none;0.00;0.00;103.00;1.00;303.00;180.00;1.00;110.00;-1000.00;70.00;1416.15;0.71;1049.10;0.95;
7.00;211.00;1.00;none;0.00;0.00;134.00;1.00;334.00;180.00;1.00;141.00;-1000.00;70.00;1416.15;0.71;1106.75;0.90;
-43.00;161.00;1.42;none;0.00;0.00;134.00;1.00;334.00;180.00;1.00;141.00;-1000.00;70.00;1483.66;0.67;1106.75;0.90;
7.00;160.00;1.00;none;0.00;0.00;83.00;1.00;283.00;180.00;1.00;90.00;-1000.00;70.00;1483.66;0.67;1162.57;0.86;
7.00;210.00;1.00;none;0.00;0.00;133.00;1.00;333.00;180.00;1.00;140.00;-1000.00;70.00;1503.62;0.67;1145.47;0.87;
50.00;217.00;0.66;none;0.00;0.00;97.00;1.00;297.00;180.00;1.00;104.00;-1000.00;70.00;1446.54;0.69;1137.19;0.88;
0.00;167.00;1.00;none;0.00;0.00;97.00;1.00;297.00;180.00;1.00;104.00;-1000.00;70.00;1420.39;0.70;1137.19;0.88;
-43.00;110.00;1.00;none;0.00;0.00;83.00;1.00;283.00;180.00;1.00;90.00;-1000.00;70.00;1416.52;0.71;1257.26;0.80;
7.00;160.00;1.00;none;0.00;0.00;83.00;1.00;283.00;180.00;1.00;90.00;-1000.00;70.00;1404.07;0.71;1257.26;0.80;
5.00;212.00;1.13;none;0.00;0.00;137.00;1.00;337.00;180.00;1.00;144.00;-1000.00;70.00;1404.07;0.71;1314.74;0.76;
-1.00;169.00;0.74;none;0.00;0.00;100.00;1.00;300.00;180.00;1.00;107.00;-1000.00;70.00;1442.68;0.69;1313.82;0.76;
-45.00;162.00;0.74;none;0.00;0.00;137.00;1.00;337.00;180.00;1.00;144.00;-1000.00;70.00;1442.68;0.69;1310.05;0.76;
-45.00;112.00;0.44;none;0.00;0.00;87.00;1.00;287.00;180.00;1.00;94.00;-1000.00;70.00;1442.68;0.69;1285.01;0.78;
5.00;162.00;0.74;none;0.00;0.00;87.00;1.00;287.00;180.00;1.00;94.00;-1000.00;70.00;1458.20;0.69;1285.01;0.78;
-45.00;162.00;0.74;none;0.00;0.00;137.00;1.00;337.00;180.00;1.00;144.00;-1000.00;70.00;1458.20;0.69;1265.74;0.79;
-145.00;12.00;0.50;none;0.00;0.00;87.00;1.00;287.00;180.00;1.00;94.00;-1000.00;70.00;1458.20;0.69;1238.21;0.81;
-147.00;65.00;0.30;none;0.00;0.00;142.00;1.00;342.00;180.00;1.00;149.00;-1000.00;70.00;1458.20;0.69;1217.91;0.82;
3.00;215.00;0.89;none;0.00;0.00;142.00;1.00;342.00;180.00;1.00;149.00;-1000.00;70.00;1445.81;0.69;1217.91;0.82;
53.00;265.00;0.61;none;0.00;0.00;142.00;1.00;342.00;180.00;1.00;149.00;-1000.00;70.00;1445.81;0.69;1209.89;0.83;
-47.00;165.00;0.99;none;0.00;0.00;142.00;1.00;342.00;180.00;1.00;149.00;-1000.00;70.00;1436.75;0.70;1209.89;0.83;
-8.00;176.00;0.99;none;0.00;0.00;114.00;1.00;314.00;180.00;1.00;121.00;-1000.00;70.00;1436.75;0.70;1249.56;0.80;
4.00;214.00;0.99;none;0.00;0.00;140.00;1.00;340.00;180.00;1.00;147.00;-1000.00;70.00;1505.03;0.66;1321.81;0.76;
-46.00;164.00;1.26;none;0.00;0.00;140.00;1.00;340.00;180.00;1.00;147.00;-1000.00;70.00;1544.93;0.65;1321.81;0.76;
-6.00;214.00;1.24;none;0.00;0.00;140.00;1.00;340.00;180.00;1.00;147.00;-1000.00;80.00;1556.06;0.64;1321.81;0.76;
4.00;214.00;1.39;none;0.00;0.00;140.00;1.00;340.00;180.00;1.00;147.00;-1000.00;70.00;1542.81;0.65;1321.81;0.76;
-6.00;225.00;2.54;none;0.00;0.00;161.00;1.00;361.00;180.00;1.00;168.00;-1000.00;70.00;1542.81;0.65;1567.54;0.64;
3.00;164.00;2.41;none;0.00;0.00;91.00;1.00;291.00;180.00;1.00;98.00;-1000.00;70.00;1602.34;0.62;1556.05;0.64;
3.00;214.00;1.17;none;0.00;0.00;141.00;1.00;341.00;180.00;1.00;148.00;-1000.00;70.00;1602.34;0.62;1527.11;0.65;
3.00;164.00;1.37;none;0.00;0.00;91.00;1.00;291.00;180.00;1.00;98.00;-1000.00;70.00;1602.34;0.62;1501.43;0.67;
101.00;216.00;0.45;none;0.00;0.00;45.00;1.00;245.00;180.00;1.00;52.00;-1000.00;70.00;1592.52;0.63;1476.64;0.68;
3.00;214.00;0.41;none;0.00;0.00;141.00;1.00;341.00;180.00;1.00;148.00;-1000.00;70.00;1592.52;0.63;1450.34;0.69;
-47.00;164.00;0.68;none;0.00;0.00;141.00;1.00;341.00;180.00;1.00;148.00;-1000.00;70.00;1565.27;0.64;1450.34;0.69;
3.00;214.00;0.68;none;0.00;0.00;141.00;1.00;341.00;180.00;1.00;148.00;-1000.00;70.00;1553.25;0.64;1450.34;0.69;
90.00;228.00;0.39;none;0.00;0.00;68.00;1.00;268.00;180.00;1.00;75.00;-1000.00;70.00;1553.25;0.64;1478.61;0.68;
-10.00;228.00;0.31;none;0.00;0.00;168.00;1.00;368.00;180.00;1.00;175.00;-1000.00;70.00;1553.25;0.64;1453.15;0.69;
90.00;228.00;0.28;none;0.00;0.00;68.00;1.00;268.00;180.00;1.00;75.00;-1000.00;70.00;1553.25;0.64;1433.60;0.70;
-10.00;228.00;0.27;none;0.00;0.00;168.00;1.00;368.00;180.00;1.00;175.00;-1000.00;70.00;1553.25;0.64;1412.84;0.71;
-60.00;178.00;0.43;none;0.00;0.00;168.00;1.00;368.00;180.00;1.00;175.00;-1000.00;70.00;1543.83;0.65;1412.84;0.71;
-10.00;228.00;0.61;none;0.00;0.00;168.00;1.00;368.00;180.00;1.00;175.00;-1000.00;70.00;1532.75;0.65;1412.84;0.71;
-1.00;170.00;0.70;none;0.00;0.00;101.00;1.00;301.00;180.00;1.00;108.00;-1000.00;70.00;1532.75;0.65;1409.84;0.71;
-1.00;120.00;0.77;none;0.00;0.00;51.00;1.00;251.00;180.00;1.00;58.00;-1000.00;70.00;1532.75;0.65;1389.01;0.72;
49.00;170.00;0.77;none;0.00;0.00;51.00;1.00;251.00;180.00;1.00;58.00;-1000.00;70.00;1522.06;0.66;1389.01;0.72;
52.00;216.00;0.53;none;0.00;0.00;94.00;1.00;294.00;180.00;1.00;101.00;-1000.00;70.00;1522.06;0.66;1380.01;0.72;
52.00;266.00;0.58;none;0.00;0.00;144.00;1.00;344.00;180.00;1.00;151.00;-1000.00;70.00;1522.06;0.66;1358.73;0.74;
52.00;216.00;0.64;none;0.00;0.00;94.00;1.00;294.00;180.00;1.00;101.00;-1000.00;70.00;1522.06;0.66;1346.87;0.74;
2.00;166.00;1.09;none;0.00;0.00;94.00;1.00;294.00;180.00;1.00;101.00;-1000.00;70.00;1513.81;0.66;1346.87;0.74;
-42.00;110.00;1.09;none;0.00;0.00;82.00;1.00;282.00;180.00;1.00;89.00;-1000.00;70.00;1513.81;0.66;1334.76;0.75;
-42.00;160.00;0.72;none;0.00;0.00;132.00;1.00;332.00;180.00;1.00;139.00;-1000.00;70.00;1513.81;0.66;1315.34;0.76;
8.00;210.00;0.72;none;0.00;0.00;132.00;1.00;332.00;180.00;1.00;139.00;-1000.00;70.00;1503.91;0.66;1315.34;0.76;
8.00;160.00;0.75;none;0.00;0.00;82.00;1.00;282.00;180.00;1.00;89.00;-1000.00;70.00;1503.91;0.66;1307.39;0.76;
52.00;215.00;0.67;none;0.00;0.00;93.00;1.00;293.00;180.00;1.00;100.00;-1000.00;70.00;1503.91;0.66;1311.36;0.76;
2.00;165.00;0.67;none;0.00;0.00;93.00;1.00;293.00;180.00;1.00;100.00;-1000.00;70.00;1513.43;0.66;1311.36;0.76;
4.00;214.00;0.67;none;0.00;0.00;140.00;1.00;340.00;180.00;1.00;147.00;-1000.00;70.00;1513.43;0.66;1305.77;0.77;
9.00;159.00;0.65;none;0.00;0.00;80.00;1.00;280.00;180.00;1.00;87.00;-1000.00;70.00;1513.43;0.66;1312.84;0.76;
-41.00;109.00;0.59;none;0.00;0.00;80.00;1.00;280.00;180.00;1.00;87.00;-1000.00;70.00;1513.43;0.66;1297.04;0.77;
9.00;159.00;0.59;none;0.00;0.00;80.00;1.00;280.00;180.00;1.00;87.00;-1000.00;70.00;1542.72;0.65;1297.04;0.77;
9.00;209.00;0.65;none;0.00;0.00;130.00;1.00;330.00;180.00;1.00;137.00;-1000.00;70.00;1542.72;0.65;1285.66;0.78;
-41.00;159.00;0.98;none;0.00;0.00;130.00;1.00;330.00;180.00;1.00;137.00;-1000.00;70.00;1532.84;0.65;1285.66;0.78;
-45.00;113.00;0.65;none;0.00;0.00;88.00;1.00;288.00;180.00;1.00;95.00;-1000.00;70.00;1532.84;0.65;1284.32;0.78;
5.00;163.00;0.98;none;0.00;0.00;88.00;1.00;288.00;180.00;1.00;95.00;-1000.00;70.00;1525.17;0.66;1284.32;0.78;
6.00;211.00;1.11;none;0.00;0.00;135.00;1.00;335.00;180.00;1.00;142.00;-1000.00;70.00;1516.16;0.66;1295.06;0.77;
-4.00;211.00;0.86;none;0.00;0.00;135.00;1.00;335.00;180.00;1.00;142.00;-1000.00;80.00;1507.07;0.66;1295.06;0.77;
-44.00;161.00;1.29;none;0.00;0.00;135.00;1.00;335.00;180.00;1.00;142.00;-1000.00;70.00;1491.83;0.67;1295.06;0.77;
6.00;211.00;2.01;none;0.00;0.00;135.00;1.00;335.00;180.00;1.00;142.00;-1000.00;70.00;1500.27;0.67;1295.06;0.77;
56.00;212.00;2.50;none;0.00;0.00;86.00;1.00;286.00;180.00;1.00;93.00;-1000.00;70.00;1500.27;0.67;1349.33;0.74;
56.00;262.00;1.60;none;0.00;0.00;136.00;1.00;336.00;180.00;1.00;143.00;-1000.00;70.00;1500.27;0.67;1335.92;0.75;
6.00;212.00;2.50;none;0.00;0.00;136.00;1.00;336.00;180.00;1.00;143.00;-1000.00;70.00;1493.74;0.67;1335.92;0.75;
6.00;162.00;1.60;none;0.00;0.00;86.00;1.00;286.00;180.00;1.00;93.00;-1000.00;70.00;1493.74;0.67;1340.82;0.75;
-43.00;111.00;1.33;none;0.00;0.00;84.00;1.00;284.00;180.00;1.00;91.00;-1000.00;70.00;1511.15;0.66;1360.95;0.73;
-43.00;161.00;0.86;none;0.00;0.00;134.00;1.00;334.00;180.00;1.00;141.00;-1000.00;70.00;1511.15;0.66;1348.27;0.74;
7.00;211.00;1.33;none;0.00;0.00;134.00;1.00;334.00;180.00;1.00;141.00;-1000.00;70.00;1503.31;0.67;1348.27;0.74;
57.00;211.00;1.11;none;0.00;0.00;84.00;1.00;284.00;180.00;1.00;91.00;-1000.00;70.00;1503.31;0.67;1352.21;0.74;
7.00;161.00;1.14;none;0.00;0.00;84.00;1.00;284.00;180.00;1.00;91.00;-1000.00;70.00;1511.14;0.66;1352.21;0.74;
-52.00;121.00;0.67;none;0.00;0.00;103.00;1.00;303.00;180.00;1.00;110.00;-1000.00;70.00;1500.21;0.67;1363.13;0.73;
-2.00;171.00;1.00;none;0.00;0.00;103.00;1.00;303.00;180.00;1.00;110.00;-1000.00;70.00;1497.27;0.67;1363.13;0.73;
-9.00;127.00;1.00;none;0.00;0.00;66.00;1.00;266.00;180.00;1.00;73.00;-1000.00;70.00;1497.27;0.67;1358.50;0.74;
41.00;177.00;1.00;none;0.00;0.00;66.00;1.00;266.00;180.00;1.00;73.00;-1000.00;70.00;1490.09;0.67;1358.50;0.74;
3.00;165.00;1.00;none;0.00;0.00;92.00;1.00;292.00;180.00;1.00;99.00;-1000.00;70.00;1483.10;0.67;1393.06;0.72;
42.00;177.00;1.14;none;0.00;0.00;65.00;1.00;265.00;180.00;1.00;72.00;-1000.00;70.00;1498.85;0.67;1395.96;0.72;
42.00;227.00;1.14;none;0.00;0.00;115.00;1.00;315.00;180.00;1.00;122.00;-1000.00;70.00;1498.85;0.67;1383.63;0.72;
-8.00;177.00;1.14;none;0.00;0.00;115.00;1.00;315.00;180.00;1.00;122.00;-1000.00;70.00;1493.56;0.67;1383.63;0.72;
-60.00;129.00;1.00;none;0.00;0.00;119.00;1.00;319.00;180.00;1.00;126.00;-1000.00;70.00;1481.63;0.67;1458.20;0.69;
-60.00;179.00;0.67;none;0.00;0.00;169.00;1.00;369.00;180.00;1.00;176.00;-1000.00;70.00;1481.63;0.67;1443.06;0.69;
-10.00;229.00;1.14;none;0.00;0.00;169.00;1.00;369.00;180.00;1.00;176.00;-1000.00;70.00;1488.71;0.67;1443.06;0.69;
-10.00;179.00;0.75;none;0.00;0.00;119.00;1.00;319.00;180.00;1.00;126.00;-1000.00;70.00;1488.71;0.67;1435.30;0.70;
5.00;212.00;0.75;none;0.00;0.00;137.00;1.00;337.00;180.00;1.00;144.00;-1000.00;70.00;1482.11;0.67;1433.08;0.70;
55.00;212.00;0.45;none;0.00;0.00;87.00;1.00;287.00;180.00;1.00;94.00;-1000.00;70.00;1476.45;0.68;1422.10;0.70;
5.00;162.00;0.75;none;0.00;0.00;87.00;1.00;287.00;180.00;1.00;94.00;-1000.00;70.00;1471.16;0.68;1422.10;0.70;
44.00;175.00;0.75;none;0.00;0.00;61.00;1.00;261.00;180.00;1.00;68.00;-1000.00;70.00;1465.28;0.68;1434.97;0.70;
-6.00;125.00;1.14;none;0.00;0.00;61.00;1.00;261.00;180.00;1.00;68.00;-1000.00;70.00;1459.63;0.69;1434.97;0.70;
44.00;175.00;1.14;none;0.00;0.00;61.00;1.00;261.00;180.00;1.00;68.00;-1000.00;70.00;1453.94;0.69;1434.97;0.70;
-1.00;168.00;1.32;none;0.00;0.00;99.00;1.00;299.00;180.00;1.00;106.00;-1000.00;70.00;1453.94;0.69;1443.66;0.69;
-1.00;118.00;1.32;none;0.00;0.00;49.00;1.00;249.00;180.00;1.00;56.00;-1000.00;70.00;1453.94;0.69;1437.65;0.70;
-45.00;113.00;0.85;none;0.00;0.00;88.00;1.00;288.00;180.00;1.00;95.00;-1000.00;70.00;1453.94;0.69;1423.21;0.70;
5.00;163.00;1.33;none;0.00;0.00;88.00;1.00;288.00;180.00;1.00;95.00;-1000.00;70.00;1462.09;0.68;1423.21;0.70;
40.00;179.00;1.32;none;0.00;0.00;69.00;1.00;269.00;180.00;1.00;76.00;-1000.00;70.00;1462.09;0.68;1421.59;0.70;
40.00;229.00;1.32;none;0.00;0.00;119.00;1.00;319.00;180.00;1.00;126.00;-1000.00;70.00;1462.09;0.68;1410.21;0.71;
-10.00;179.00;1.32;none;0.00;0.00;119.00;1.00;319.00;180.00;1.00;126.00;-1000.00;70.00;1468.22;0.68;1410.21;0.71;
42.00;177.00;1.31;none;0.00;0.00;65.00;1.00;265.00;180.00;1.00;72.00;-1000.00;70.00;1468.22;0.68;1418.23;0.71;
-8.00;127.00;1.31;none;0.00;0.00;65.00;1.00;265.00;180.00;1.00;72.00;-1000.00;70.00;1475.58;0.68;1418.23;0.71;
-58.00;127.00;0.84;none;0.00;0.00;115.00;1.00;315.00;180.00;1.00;122.00;-1000.00;70.00;1475.58;0.68;1413.93;0.71;
-8.00;177.00;1.32;none;0.00;0.00;115.00;1.00;315.00;180.00;1.00;122.00;-1000.00;70.00;1470.05;0.68;1413.93;0.71;
55.00;263.00;0.99;none;0.00;0.00;138.00;1.00;338.00;180.00;1.00;145.00;-1000.00;70.00;1470.05;0.68;1408.10;0.71;
5.00;213.00;1.41;none;0.00;0.00;138.00;1.00;338.00;180.00;1.00;145.00;-1000.00;70.00;1465.84;0.68;1408.10;0.71;
9.00;159.00;0.97;none;0.00;0.00;80.00;1.00;280.00;180.00;1.00;87.00;-1000.00;70.00;1465.84;0.68;1435.77;0.70;
-43.00;161.00;0.96;none;0.00;0.00;134.00;1.00;334.00;180.00;1.00;141.00;-1000.00;70.00;1495.77;0.67;1441.64;0.69;
7.00;211.00;1.37;none;0.00;0.00;134.00;1.00;334.00;180.00;1.00;141.00;-1000.00;70.00;1501.46;0.67;1441.64;0.69;
7.00;161.00;0.96;none;0.00;0.00;84.00;1.00;284.00;180.00;1.00;91.00;-1000.00;70.00;1501.46;0.67;1448.86;0.69;
57.00;211.00;0.87;none;0.00;0.00;84.00;1.00;284.00;180.00;1.00;91.00;-1000.00;70.00;1501.46;0.67;1450.77;0.69;
7.00;161.00;0.87;none;0.00;0.00;84.00;1.00;284.00;180.00;1.00;91.00;-1000.00;70.00;1496.03;0.67;1450.77;0.69;
-43.00;161.00;0.87;none;0.00;0.00;134.00;1.00;334.00;180.00;1.00;141.00;-1000.00;70.00;1496.03;0.67;1374.57;0.73;
7.00;211.00;0.87;none;0.00;0.00;134.00;1.00;334.00;180.00;1.00;141.00;-1000.00;70.00;1486.19;0.67;1374.57;0.73;
2.00;165.00;1.10;none;0.00;0.00;93.00;1.00;293.00;180.00;1.00;100.00;-1000.00;70.00;1486.19;0.67;1385.64;0.72;
51.00;166.00;0.73;none;0.00;0.00;45.00;1.00;245.00;180.00;1.00;52.00;-1000.00;70.00;1486.19;0.67;1381.02;0.72;
1.00;116.00;1.13;none;0.00;0.00;45.00;1.00;245.00;180.00;1.00;52.00;-1000.00;70.00;1480.97;0.68;1381.02;0.72;
6.00;162.00;1.14;none;0.00;0.00;86.00;1.00;286.00;180.00;1.00;93.00;-1000.00;70.00;1480.97;0.68;1391.47;0.72;
-54.00;172.00;0.71;none;0.00;0.00;156.00;1.00;356.00;180.00;1.00;163.00;-1000.00;70.00;1475.95;0.68;1373.16;0.73;
-4.00;172.00;0.71;none;0.00;0.00;106.00;1.00;306.00;180.00;1.00;113.00;-1000.00;70.00;1471.90;0.68;1376.08;0.73;
2.00;215.00;0.81;none;0.00;0.00;143.00;1.00;343.00;180.00;1.00;150.00;-1000.00;70.00;1466.99;0.68;1397.17;0.72;
2.00;165.00;0.48;none;0.00;0.00;93.00;1.00;293.00;180.00;1.00;100.00;-1000.00;70.00;1473.55;0.68;1398.21;0.72;
-45.00;163.00;0.48;none;0.00;0.00;138.00;1.00;338.00;180.00;1.00;145.00;-1000.00;70.00;1478.92;0.68;1387.35;0.72;
5.00;163.00;0.21;none;0.00;0.00;88.00;1.00;288.00;180.00;1.00;95.00;-1000.00;70.00;1474.09;0.68;1386.52;0.72;
8.00;210.00;0.21;none;0.00;0.00;132.00;1.00;332.00;180.00;1.00;139.00;-1000.00;70.00;1474.09;0.68;1372.72;0.73;
5.00;162.00;0.21;none;0.00;0.00;87.00;1.00;287.00;180.00;1.00;94.00;-1000.00;70.00;1470.35;0.68;1386.47;0.72;
1.00;216.00;0.00;none;0.00;0.00;145.00;1.00;345.00;180.00;1.00;152.00;-1000.00;70.00;1470.35;0.68;1395.29;0.72;
101.00;216.00;0.00;none;0.00;0.00;45.00;1.00;245.00;180.00;1.00;52.00;-1000.00;70.00;1470.35;0.68;1395.89;0.72;
1.00;116.00;0.39;none;0.00;0.00;45.00;1.00;245.00;180.00;1.00;52.00;-1000.00;70.00;1488.59;0.67;1395.89;0.72;
1.00;166.00;0.39;none;0.00;0.00;95.00;1.00;295.00;180.00;1.00;102.00;-1000.00;70.00;1488.59;0.67;1394.02;0.72;
53.00;214.00;0.36;none;0.00;0.00;91.00;1.00;291.00;180.00;1.00;98.00;-1000.00;70.00;1448.63;0.69;1458.16;0.69;
101.00;216.00;0.36;none;0.00;0.00;45.00;1.00;245.00;180.00;1.00;52.00;-1000.00;70.00;1448.63;0.69;1458.40;0.69;
53.00;214.00;0.36;none;0.00;0.00;91.00;1.00;291.00;180.00;1.00;98.00;-1000.00;70.00;1447.64;0.69;1458.77;0.69;
3.00;164.00;0.59;none;0.00;0.00;91.00;1.00;291.00;180.00;1.00;98.00;-1000.00;70.00;1447.64;0.69;1458.77;0.69;
