LocalTime;FastTime;FastBid;FastAsk;SlowBid;SlowAsk;GapLong;GapShort;dTFast;tpsFast;dTSlow;tpsSlow;
08:34:52.792806;10:34:50.119623;16027.30;16029.40;16029.15;16030.67;-1.84;1.71;776.41;1.29;532.13;1.88;
08:34:52.793805;10:34:50.119623;16027.30;16029.40;16029.15;16030.80;-14.60;1.68;776.41;1.29;532.13;1.88;
08:34:52.889763;10:34:50.119623;16027.30;16029.40;16028.98;16030.80;-14.38;18.39;776.41;1.29;518.94;1.93;
08:34:52.890764;10:34:50.119623;16027.30;16029.40;16028.98;16030.72;-6.28;18.11;776.41;1.29;518.94;1.93;
08:34:53.264998;10:34:50.119623;16027.30;16029.40;16029.21;16030.72;-6.18;-4.82;776.41;1.29;514.71;1.94;
08:34:53.265999;10:34:50.119623;16027.30;16029.40;16029.21;16030.74;-8.06;-4.75;776.41;1.29;514.71;1.94;
08:34:53.469937;10:34:50.119623;16027.30;16029.40;16029.19;16030.74;-7.94;-2.71;776.41;1.29;505.86;1.98;
08:34:53.470937;10:34:50.119623;16027.30;16029.40;16029.19;16030.51;14.84;-2.67;776.41;1.29;505.86;1.98;
08:34:53.769150;10:34:50.119623;16027.30;16029.40;16029.19;16030.75;-9.03;-2.63;776.41;1.29;500.12;2.00;
08:34:53.841105;10:34:53.841105;16027.50;16029.60;16029.19;16030.75;10.82;17.13;916.65;1.09;500.12;2.00;
08:34:53.915061;10:34:53.841105;16027.50;16029.60;16029.47;16030.98;-12.01;-10.72;916.65;1.09;490.55;2.04;
08:34:54.026504;10:34:53.841105;16027.50;16029.60;16029.76;16030.98;-11.85;-39.18;916.65;1.09;480.57;2.08;
08:34:54.027504;10:34:53.841105;16027.50;16029.60;16029.76;16030.94;-7.74;-38.65;916.65;1.09;480.57;2.08;
08:34:54.123444;10:34:53.841105;16027.50;16029.60;16029.40;16031.04;-17.51;-2.61;916.65;1.09;470.74;2.12;
08:34:54.197397;10:34:54.197397;16027.80;16029.90;16029.40;16031.04;12.33;27.03;891.18;1.12;470.74;2.12;
08:34:54.574210;10:34:54.574210;16027.60;16029.90;16029.40;16031.04;-7.57;6.94;868.81;1.15;470.74;2.12;
08:34:54.575208;10:34:54.574210;16027.60;16029.70;16029.40;16031.04;-7.47;6.85;868.81;1.15;470.74;2.12;
