LocalTime;FastTime;FastBid;FastAsk;SlowBid;SlowAsk;GapLong;GapShort;dTFast;tpsFast;dTSlow;tpsSlow;
09:06:38.227666;11:06:38.226665;16025.10;16027.20;16026.96;16028.61;-7.91;7.43;539.17;1.85;499.94;2.00;
09:06:38.319608;11:06:38.226665;16025.10;16027.20;16027.61;16028.96;-41.13;-55.17;539.17;1.85;482.81;2.07;
09:06:38.427545;11:06:38.226665;16025.10;16027.20;16027.26;16028.81;-25.08;-19.36;539.17;1.85;445.32;2.25;
09:06:38.541478;11:06:38.537480;16025.60;16027.70;16027.26;16028.81;23.96;29.46;513.79;1.95;445.32;2.25;
09:06:38.791351;11:06:38.537480;16025.60;16027.70;16027.46;16028.81;23.07;9.11;513.79;1.95;437.91;2.28;
09:06:38.792351;11:06:38.537480;16025.60;16027.70;16027.46;16029.10;-5.71;8.79;513.79;1.95;437.91;2.28;
09:06:38.843318;11:06:38.843318;16025.50;16027.60;16027.46;16029.10;-15.17;-1.17;493.00;2.03;437.91;2.28;
09:06:41.278679;11:06:38.843318;16025.50;16027.60;16027.48;16029.08;-12.73;-3.07;493.00;2.03;608.62;1.64;
09:06:41.467564;11:06:41.467564;16025.30;16027.60;16027.48;16029.08;-31.68;-22.32;686.75;1.46;608.62;1.64;
09:06:41.470562;11:06:41.467564;16025.30;16027.40;16027.48;16029.08;-30.69;-21.63;686.75;1.46;608.62;1.64;
09:06:41.537521;11:06:41.467564;16025.30;16027.40;16027.76;16029.31;-52.06;-48.12;686.75;1.46;581.71;1.72;
09:06:41.795387;11:06:41.795387;16025.80;16027.40;16027.76;16029.31;-2.00;1.82;656.75;1.52;581.71;1.72;
09:06:41.795387;11:06:41.795387;16025.80;16027.90;16027.76;16029.31;-1.94;1.77;656.75;1.52;581.71;1.72;
09:06:43.374434;11:06:41.795387;16025.80;16027.90;16027.99;16029.32;-2.86;-20.64;656.75;1.52;671.30;1.49;
09:06:43.410411;11:06:43.405414;16026.00;16028.10;16027.99;16029.32;16.68;-0.62;730.08;1.37;671.30;1.49;
09:06:43.447388;11:06:43.405414;16026.00;16028.10;16027.80;16029.27;21.11;17.89;730.08;1.37;631.47;1.58;
09:06:43.679244;11:06:43.679244;16025.80;16028.10;16027.80;16029.27;1.08;-2.05;697.49;1.43;631.47;1.58;
09:06:43.679244;11:06:43.679244;16025.80;16027.90;16027.80;16029.27;1.05;-2.00;697.49;1.43;631.47;1.58;
09:06:45.069216;11:06:43.679244;16025.80;16027.90;16027.58;16028.99;28.34;19.51;697.49;1.43;652.52;1.53;
09:06:45.145157;11:06:45.145157;16025.50;16027.60;16027.58;16028.99;-1.62;-10.24;748.72;1.34;652.52;1.53;
09:06:45.482820;11:06:45.482820;16025.60;16027.70;16027.58;16028.99;8.19;-0.23;723.03;1.38;652.52;1.53;
09:06:45.631314;11:06:45.482820;16025.60;16027.70;16027.62;16029.19;-11.55;-4.14;723.03;1.38;647.50;1.54;
09:06:45.748242;11:06:45.748242;16025.30;16027.40;16027.62;16029.19;-40.62;-33.38;696.11;1.44;647.50;1.54;
09:06:45.859173;11:06:45.748242;16025.30;16027.40;16027.72;16029.19;-39.74;-42.43;696.11;1.44;625.41;1.60;
09:06:45.860174;11:06:45.748242;16025.30;16027.40;16027.72;16029.34;-53.57;-41.53;696.11;1.44;625.41;1.60;
09:06:46.208966;11:06:45.748242;16025.30;16027.40;16028.01;16029.31;-49.52;-69.06;696.11;1.44;611.58;1.64;
09:06:46.270927;11:06:46.270927;16026.00;16027.40;16028.01;16029.31;20.06;0.92;686.48;1.46;611.58;1.64;
09:06:46.270927;11:06:46.270927;16026.00;16028.10;16028.01;16029.31;19.66;0.90;686.48;1.46;611.58;1.64;
09:06:46.329892;11:06:46.270927;16026.00;16028.10;16028.43;16029.31;19.27;-40.29;686.48;1.46;588.26;1.70;
09:06:46.334889;11:06:46.270927;16026.00;16028.10;16028.43;16029.14;35.58;-39.52;686.48;1.46;588.26;1.70;
09:06:46.892831;11:06:46.270927;16026.00;16028.10;16028.26;16029.80;-29.85;-22.09;686.48;1.46;587.07;1.70;
09:06:46.896829;11:06:46.896829;16026.20;16028.30;16028.26;16029.80;-9.67;-2.06;683.29;1.46;587.07;1.70;
09:06:46.995767;11:06:46.896829;16026.20;16028.30;16028.33;16029.80;-9.49;-8.89;683.29;1.46;566.02;1.77;
09:06:46.996767;11:06:46.896829;16026.20;16028.30;16028.33;16029.98;-27.00;-8.73;683.29;1.46;566.02;1.77;
09:06:47.092710;11:06:46.896829;16026.20;16028.30;16028.22;16029.98;-26.53;2.23;683.29;1.46;546.47;1.83;
09:06:47.093707;11:06:46.896829;16026.20;16028.30;16028.22;16029.85;-13.29;2.19;683.29;1.46;546.47;1.83;
09:06:47.219629;11:06:47.219629;16026.50;16028.60;16028.22;16029.85;16.42;31.64;665.26;1.50;546.47;1.83;
09:06:47.506966;11:06:47.506966;16026.30;16028.60;16028.22;16029.85;-3.52;11.45;647.27;1.54;546.47;1.83;
09:06:47.507965;11:06:47.506966;16026.30;16028.40;16028.22;16029.85;-3.46;11.26;647.27;1.54;546.47;1.83;
09:06:47.603905;11:06:47.506966;16026.30;16028.40;16028.49;16030.07;-25.05;-15.48;647.27;1.54;545.06;1.83;
09:06:47.873740;11:06:47.873740;16026.50;16028.40;16028.49;16030.07;-4.97;4.44;634.52;1.58;545.06;1.83;
09:06:47.874739;11:06:47.873740;16026.50;16028.60;16028.49;16030.07;-4.89;4.38;634.52;1.58;545.06;1.83;
09:06:48.420402;11:06:47.873740;16026.50;16028.60;16028.45;16029.61;40.48;8.25;634.52;1.58;555.46;1.80;
09:06:48.430395;11:06:48.430395;16026.30;16028.60;16028.45;16029.61;20.17;-11.58;631.13;1.58;555.46;1.80;
09:06:48.430395;11:06:48.430395;16026.30;16028.40;16028.45;16029.61;19.87;-11.40;631.13;1.58;555.46;1.80;
09:06:48.530333;11:06:48.430395;16026.30;16028.40;16028.05;16029.76;4.79;28.18;631.13;1.58;539.00;1.86;
09:06:48.633270;11:06:48.430395;16026.30;16028.40;16028.07;16029.76;4.72;25.80;631.13;1.58;523.43;1.91;
09:06:48.634270;11:06:48.430395;16026.30;16028.40;16028.07;16029.50;30.29;25.43;631.13;1.58;523.43;1.91;
09:06:48.720216;11:06:48.720216;16026.00;16028.10;16028.07;16029.50;0.28;-4.51;616.91;1.62;523.43;1.91;
09:06:52.208324;11:06:52.208324;16026.10;16028.10;16028.07;16029.50;10.14;5.42;731.72;1.37;523.43;1.91;
09:06:52.208324;11:06:52.208324;16026.10;16028.20;16028.07;16029.50;10.00;5.34;731.72;1.37;523.43;1.91;
09:06:52.427405;11:06:52.208324;16026.10;16028.20;16027.79;16029.28;31.57;32.89;731.72;1.37;636.21;1.57;
09:06:52.559388;11:06:52.559388;16025.80;16027.90;16027.79;16029.28;1.55;2.85;717.08;1.39;636.21;1.57;
09:06:52.843214;11:06:52.843214;16026.00;16028.10;16027.79;16029.28;21.26;22.55;701.03;1.43;636.21;1.57;
09:06:53.060080;11:06:52.843214;16026.00;16028.10;16028.04;16029.28;20.99;-2.42;701.03;1.43;636.09;1.57;
09:06:53.063079;11:06:52.843214;16026.00;16028.10;16028.04;16029.52;-2.97;-2.38;701.03;1.43;636.09;1.57;
09:06:53.379883;11:06:52.843214;16026.00;16028.10;16028.04;16029.27;21.75;-2.35;701.03;1.43;625.89;1.60;
09:06:53.473824;11:06:52.843214;16026.00;16028.10;16027.85;16029.22;26.41;16.44;701.03;1.43;609.26;1.64;
09:06:53.510804;11:06:53.510804;16025.80;16027.90;16027.85;16029.22;6.33;-3.52;699.84;1.43;609.26;1.64;
09:06:53.849592;11:06:53.849592;16026.00;16027.90;16027.85;16029.22;26.01;16.28;687.39;1.45;609.26;1.64;
09:06:53.850591;11:06:53.849592;16026.00;16028.10;16027.85;16029.22;25.70;16.08;687.39;1.45;609.26;1.64;
09:06:53.893567;11:06:53.849592;16026.00;16028.10;16027.83;16029.49;-1.29;17.87;687.39;1.45;585.71;1.71;
09:06:53.894570;11:06:53.849592;16026.00;16028.10;16028.07;16029.49;-1.27;-6.06;687.39;1.45;585.71;1.71;
09:06:54.095440;11:06:53.849592;16026.00;16028.10;16028.24;16029.83;-34.86;-22.79;687.39;1.45;574.77;1.74;
09:06:54.164398;11:06:54.164398;16026.30;16028.40;16028.24;16029.83;-4.80;7.13;674.97;1.48;574.77;1.74;
09:06:54.217368;11:06:54.164398;16026.30;16028.40;16027.90;16029.42;35.78;40.66;674.97;1.48;562.17;1.78;
09:06:54.316306;11:06:54.164398;16026.30;16028.40;16027.75;16029.32;45.27;55.03;674.97;1.48;549.67;1.82;
09:06:54.450221;11:06:54.450221;16025.80;16028.40;16027.75;16029.32;-4.68;4.98;662.42;1.51;549.67;1.82;
09:06:54.451222;11:06:54.450221;16025.80;16027.90;16027.75;16029.32;-4.63;4.92;662.42;1.51;549.67;1.82;
09:06:55.155458;11:06:55.154460;16025.50;16027.60;16027.75;16029.32;-34.25;-24.80;663.72;1.51;549.67;1.82;
09:06:55.429289;11:06:55.429289;16025.80;16027.60;16027.75;16029.32;-4.20;5.14;651.91;1.53;549.67;1.82;
09:06:55.429289;11:06:55.429289;16025.80;16027.90;16027.75;16029.32;-4.16;5.09;651.91;1.53;549.67;1.82;
09:07:00.465102;11:07:00.465102;16026.00;16027.90;16027.75;16029.32;15.67;24.82;780.85;1.28;549.67;1.82;
09:07:00.466103;11:07:00.465102;16026.00;16028.10;16027.75;16029.32;15.51;24.56;780.85;1.28;549.67;1.82;
09:07:00.510076;11:07:00.465102;16026.00;16028.10;16028.01;16029.56;-8.40;-1.42;780.85;1.28;698.20;1.43;
09:07:00.715062;11:07:00.465102;16026.00;16028.10;16028.22;16029.85;-37.02;-22.19;780.85;1.28;685.56;1.46;
09:07:00.782020;11:07:00.782020;16026.30;16028.40;16028.22;16029.85;-6.95;7.73;767.59;1.30;685.56;1.46;
09:07:00.840988;11:07:00.782020;16026.30;16028.40;16028.04;16029.85;-6.88;25.47;767.59;1.30;671.57;1.49;
09:07:00.859974;11:07:00.782020;16026.30;16028.40;16028.04;16029.52;25.89;25.10;767.59;1.30;671.57;1.49;
09:07:01.106848;11:07:01.106848;16026.10;16028.20;16028.04;16029.52;5.96;5.03;755.29;1.32;671.57;1.49;
09:07:01.664134;11:07:01.664134;16026.00;16028.20;16028.04;16029.52;-3.77;-4.84;749.94;1.33;671.57;1.49;
09:07:01.665132;11:07:01.664134;16026.00;16028.10;16028.04;16029.52;-3.50;-4.71;749.94;1.33;671.57;1.49;
09:07:02.065105;11:07:02.065105;16026.30;16028.40;16028.04;16029.52;26.40;25.14;740.76;1.35;671.57;1.49;
09:07:02.088093;11:07:02.065105;16026.30;16028.40;16028.27;16029.54;24.17;2.11;740.76;1.35;685.58;1.46;
09:07:02.179036;11:07:02.065105;16026.30;16028.40;16028.21;16029.54;23.74;7.82;740.76;1.35;671.44;1.49;
09:07:02.179036;11:07:02.065105;16026.30;16028.40;16028.21;16029.85;-7.38;7.53;740.76;1.35;671.44;1.49;
09:07:02.332941;11:07:02.065105;16026.30;16028.40;16028.04;16029.77;0.42;24.37;740.76;1.35;659.41;1.52;
09:07:02.359926;11:07:02.359926;16026.00;16028.10;16028.04;16029.77;-29.28;-5.49;729.32;1.37;659.41;1.52;
09:07:02.450868;11:07:02.359926;16026.00;16028.10;16028.04;16029.52;-4.23;-5.28;729.32;1.37;647.10;1.55;
09:07:02.702712;11:07:02.702712;16026.10;16028.10;16028.04;16029.52;5.90;4.83;719.66;1.39;647.10;1.55;
09:07:02.703713;11:07:02.702712;16026.10;16028.20;16028.04;16029.52;5.93;4.84;719.66;1.39;647.10;1.55;
09:07:03.415999;11:07:03.415999;16026.00;16028.20;16028.04;16029.52;-3.94;-4.84;719.48;1.39;647.10;1.55;
09:07:03.415999;11:07:03.415999;16026.00;16028.10;16028.04;16029.52;-3.76;-4.52;719.48;1.39;647.10;1.55;
09:07:03.469966;11:07:03.415999;16026.00;16028.10;16028.19;16029.62;-13.68;-19.25;719.48;1.39;655.37;1.53;
09:07:03.549918;11:07:03.415999;16026.00;16028.10;16028.06;16029.62;-13.60;-6.11;719.48;1.39;642.86;1.56;
09:07:03.550917;11:07:03.415999;16026.00;16028.10;16028.06;16029.51;-2.34;-6.02;719.48;1.39;642.86;1.56;
09:07:03.846734;11:07:03.846734;16026.10;16028.10;16028.06;16029.51;7.72;3.87;712.60;1.40;642.86;1.56;
09:07:03.846734;11:07:03.846734;16026.10;16028.20;16028.06;16029.51;7.78;3.76;712.60;1.40;642.86;1.56;
09:07:04.045613;11:07:04.043612;16026.00;16028.20;16028.06;16029.51;-2.12;-5.94;700.61;1.43;642.86;1.56;
09:07:04.046611;11:07:04.043612;16026.00;16028.10;16028.06;16029.51;-2.12;-5.74;700.61;1.43;642.86;1.56;
09:07:04.387398;11:07:04.387398;16026.30;16028.10;16028.06;16029.51;27.58;24.16;692.50;1.44;642.86;1.56;
09:07:04.388401;11:07:04.387398;16026.30;16028.40;16028.06;16029.51;26.93;23.41;692.50;1.44;642.86;1.56;
09:07:04.483345;11:07:04.387398;16026.30;16028.40;16028.46;16030.10;-31.98;-16.59;692.50;1.44;648.98;1.54;
09:07:04.713198;11:07:04.713198;16026.60;16028.40;16028.46;16030.10;-1.69;13.61;684.35;1.46;648.98;1.54;
09:07:04.714198;11:07:04.713198;16026.60;16028.70;16028.46;16030.10;-1.40;13.61;684.35;1.46;648.98;1.54;
09:07:05.213890;11:07:04.713198;16026.60;16028.70;16028.34;16029.73;35.23;25.49;684.35;1.46;650.74;1.54;
09:07:05.222884;11:07:05.222884;16026.30;16028.40;16028.34;16029.73;5.06;-4.43;680.56;1.47;650.74;1.54;
09:07:05.675604;11:07:05.675604;16026.50;16028.40;16028.34;16029.73;24.71;15.43;675.71;1.48;650.74;1.54;
09:07:05.676606;11:07:05.675604;16026.50;16028.60;16028.34;16029.73;24.16;15.09;675.71;1.48;650.74;1.54;
09:07:05.745561;11:07:05.675604;16026.50;16028.60;16028.76;16030.31;-33.81;-26.83;675.71;1.48;648.31;1.54;
09:07:05.868486;11:07:05.675604;16026.50;16028.60;16028.81;16030.31;-34.01;-31.98;675.71;1.48;637.78;1.57;
09:07:05.869487;11:07:05.675604;16026.50;16028.60;16028.81;16030.01;-4.01;-31.63;675.71;1.48;637.78;1.57;
09:07:05.972421;11:07:05.675604;16026.50;16028.60;16028.47;16030.01;-4.01;2.38;675.71;1.48;627.32;1.59;
09:07:05.973430;11:07:05.675604;16026.50;16028.60;16028.47;16030.10;-12.93;2.16;675.71;1.48;627.32;1.59;
09:07:05.986414;11:07:05.986414;16026.80;16028.90;16028.47;16030.10;17.05;31.84;668.11;1.50;627.32;1.59;
09:07:06.276862;11:07:06.276862;16026.50;16028.60;16028.47;16030.10;-12.62;2.01;660.40;1.51;627.32;1.59;
09:07:06.692606;11:07:06.276862;16026.50;16028.60;16028.52;16029.80;17.21;-2.97;660.40;1.51;629.10;1.59;
09:07:06.952445;11:07:06.276862;16026.50;16028.60;16028.56;16029.80;17.04;-6.91;660.40;1.51;622.13;1.61;
09:07:06.953447;11:07:06.276862;16026.50;16028.60;16028.56;16030.01;-3.64;-6.63;660.40;1.51;622.13;1.61;
09:07:08.418056;11:07:08.418056;16026.60;16028.60;16028.56;16030.01;6.28;3.25;689.99;1.45;622.13;1.61;
09:07:08.423054;11:07:08.418056;16026.60;16028.70;16028.56;16030.01;6.30;3.23;689.99;1.45;622.13;1.61;
09:07:08.590948;11:07:08.418056;16026.60;16028.70;16028.71;16030.01;6.12;-11.68;689.99;1.45;640.96;1.56;
09:07:08.591950;11:07:08.418056;16026.60;16028.70;16028.71;16030.35;-28.02;-11.89;689.99;1.45;640.96;1.56;
09:07:08.692887;11:07:08.418056;16026.60;16028.70;16028.31;16029.76;30.25;27.40;689.99;1.45;631.14;1.58;
09:07:08.748851;11:07:08.748851;16026.30;16028.40;16028.31;16029.76;-0.33;-3.01;682.95;1.46;631.14;1.58;
09:07:10.813420;11:07:08.748851;16026.30;16028.40;16028.44;16029.37;37.73;-16.58;682.95;1.46;657.75;1.52;
09:07:10.914357;11:07:08.748851;16026.30;16028.40;16028.22;16029.37;37.49;5.33;682.95;1.46;647.97;1.54;
09:07:10.916357;11:07:08.748851;16026.30;16028.40;16028.22;16029.85;-10.27;5.24;682.95;1.46;647.97;1.54;
09:07:11.206177;11:07:08.748851;16026.30;16028.40;16028.60;16029.72;2.84;-32.89;682.95;1.46;641.82;1.56;
09:07:11.305626;11:07:11.305626;16026.40;16028.40;16028.60;16029.72;13.02;-23.12;718.99;1.39;641.82;1.56;
09:07:11.308625;11:07:11.305626;16026.40;16028.50;16028.60;16029.72;12.54;-23.18;718.99;1.39;641.82;1.56;
09:07:11.315622;11:07:11.305626;16026.40;16028.50;16028.28;16029.79;5.33;8.64;718.99;1.39;632.78;1.58;
09:07:11.552474;11:07:11.552474;16026.30;16028.50;16028.28;16029.79;-4.78;-1.51;710.08;1.41;632.78;1.58;
09:07:11.555473;11:07:11.552474;16026.30;16028.40;16028.28;16029.79;-5.07;-1.66;710.08;1.41;632.78;1.58;
09:07:12.073041;11:07:12.073041;16026.50;16028.40;16028.28;16029.79;14.44;18.10;706.55;1.42;632.78;1.58;
09:07:12.073041;11:07:12.073041;16026.50;16028.60;16028.28;16029.79;14.08;17.86;706.55;1.42;632.78;1.58;
09:07:12.358930;11:07:12.358930;16026.30;16028.60;16028.28;16029.79;-5.78;-1.88;698.90;1.43;632.78;1.58;
09:07:12.365926;11:07:12.358930;16026.30;16028.40;16028.28;16029.79;-5.84;-1.82;698.90;1.43;632.78;1.58;
09:07:13.093304;11:07:12.358930;16026.30;16028.40;16028.46;16029.35;37.66;-19.58;698.90;1.43;651.88;1.53;
09:07:13.154266;11:07:13.154266;16026.20;16028.30;16028.46;16029.35;27.04;-29.51;700.62;1.43;651.88;1.53;
09:07:13.192243;11:07:13.154266;16026.20;16028.30;16028.28;16029.54;7.81;-11.42;700.62;1.43;642.75;1.56;
09:07:13.288184;11:07:13.154266;16026.20;16028.30;16028.01;16029.55;6.59;15.40;700.62;1.43;634.00;1.58;
09:07:13.391123;11:07:13.154266;16026.20;16028.30;16028.30;16029.77;-14.95;-13.45;700.62;1.43;625.55;1.60;
09:07:13.470072;11:07:13.470072;16026.30;16028.40;16028.30;16029.77;-4.79;-3.60;693.87;1.44;625.55;1.60;
09:07:13.947776;11:07:13.947776;16026.60;16028.70;16028.30;16029.77;25.07;25.95;690.15;1.45;625.55;1.60;
09:07:14.262591;11:07:14.262591;16026.30;16028.70;16028.30;16029.77;-4.92;-3.80;683.77;1.46;625.55;1.60;
09:07:14.263591;11:07:14.262591;16026.30;16028.40;16028.30;16029.77;-4.91;-3.57;683.77;1.46;625.55;1.60;
09:07:15.126302;11:07:14.262591;16026.30;16028.40;16028.18;16029.63;9.22;8.54;683.77;1.46;642.91;1.56;
09:07:15.231238;11:07:14.262591;16026.30;16028.40;16028.27;16029.80;-7.78;-0.56;683.77;1.46;634.55;1.58;
09:07:18.114800;11:07:14.262591;16026.30;16028.40;16028.43;16029.89;-16.59;-16.40;683.77;1.46;668.70;1.50;
09:07:18.215249;11:07:14.262591;16026.30;16028.40;16028.32;16029.74;-1.55;-5.35;683.77;1.46;660.21;1.51;
09:07:19.518043;11:07:14.262591;16026.30;16028.40;16028.48;16029.74;-1.29;-20.86;683.77;1.46;669.67;1.49;
09:07:19.519044;11:07:14.262591;16026.30;16028.40;16028.48;16029.83;-10.24;-20.67;683.77;1.46;669.67;1.49;
09:07:19.565014;11:07:19.565014;16026.50;16028.60;16028.48;16029.83;9.81;-0.48;760.74;1.31;669.67;1.49;
09:07:20.202171;11:07:19.565014;16026.50;16028.60;16028.47;16030.09;-15.88;0.45;760.74;1.31;669.88;1.49;
09:07:22.836115;11:07:19.565014;16026.50;16028.60;16028.52;16029.80;12.90;-4.57;760.74;1.31;697.94;1.43;
09:07:23.034992;11:07:19.565014;16026.50;16028.60;16027.96;16029.80;12.93;50.85;760.74;1.31;690.90;1.45;
09:07:23.034992;11:07:19.565014;16026.50;16028.60;16027.96;16029.60;32.81;50.46;760.74;1.31;690.90;1.45;
09:07:23.113942;11:07:23.113942;16026.30;16028.60;16027.96;16029.60;12.69;30.07;806.45;1.24;690.90;1.45;
09:07:23.114944;11:07:23.113942;16026.30;16028.40;16027.96;16029.60;12.77;29.88;806.45;1.24;690.90;1.45;
09:07:23.236867;11:07:23.113942;16026.30;16028.40;16028.27;16029.80;-6.95;-1.00;806.45;1.24;684.10;1.46;
09:07:23.423756;11:07:23.422756;16026.00;16028.10;16028.27;16029.80;-36.64;-30.56;798.43;1.25;684.10;1.46;
09:07:24.388106;11:07:23.422756;16026.00;16028.10;16028.26;16029.55;-11.58;-29.37;798.43;1.25;690.49;1.45;
09:07:24.450070;11:07:24.448069;16026.20;16028.30;16028.26;16029.55;7.94;-9.55;802.03;1.25;690.49;1.45;
09:07:24.488047;11:07:24.448069;16026.20;16028.30;16028.31;16029.75;-12.04;-14.38;802.03;1.25;682.48;1.47;
09:07:24.730904;11:07:24.730904;16026.30;16028.40;16028.31;16029.75;-1.71;-3.97;793.92;1.26;682.48;1.47;
09:07:25.073693;11:07:24.730904;16026.30;16028.40;16028.26;16029.56;17.53;1.54;793.92;1.26;681.20;1.47;
09:07:25.131657;11:07:25.131657;16026.20;16028.40;16028.26;16029.56;7.37;-8.35;787.87;1.27;681.20;1.47;
09:07:25.132658;11:07:25.131657;16026.20;16028.30;16028.26;16029.56;7.21;-8.24;787.87;1.27;681.20;1.47;
09:07:25.462453;11:07:25.462453;16026.30;16028.30;16028.26;16029.56;16.65;1.47;780.94;1.28;681.20;1.47;
09:07:25.463454;11:07:25.462453;16026.30;16028.40;16028.26;16029.56;16.39;1.48;780.94;1.28;681.20;1.47;
09:07:25.632252;11:07:25.462453;16026.30;16028.40;16028.23;16029.83;-10.60;4.46;780.94;1.28;679.59;1.47;
09:07:25.747182;11:07:25.747182;16026.50;16028.60;16028.23;16029.83;9.41;24.44;773.54;1.29;679.59;1.47;
09:07:27.393215;11:07:25.747182;16026.50;16028.60;16028.53;16029.78;14.37;-5.28;773.54;1.29;693.62;1.44;
09:07:27.521135;11:07:25.747182;16026.50;16028.60;16028.58;16029.99;-6.70;-10.21;773.54;1.29;686.37;1.46;
09:07:28.854337;11:07:25.747182;16026.50;16028.60;16028.53;16029.79;12.74;-5.40;773.54;1.29;694.56;1.44;
09:07:28.912301;11:07:28.912301;16026.40;16028.50;16028.53;16029.79;2.58;-15.19;808.71;1.24;694.56;1.44;
09:07:29.380119;11:07:29.380119;16026.50;16028.50;16028.53;16029.79;12.32;-4.90;803.76;1.24;694.56;1.44;
09:07:29.382118;11:07:29.380119;16026.50;16028.60;16028.53;16029.79;12.39;-4.61;803.76;1.24;694.56;1.44;
09:07:29.457581;11:07:29.380119;16026.50;16028.60;16028.53;16030.03;-11.50;-4.52;803.76;1.24;693.42;1.44;
09:07:29.724423;11:07:29.724423;16026.40;16028.50;16028.53;16030.03;-21.39;-14.43;797.20;1.25;693.42;1.44;
09:07:29.784384;11:07:29.724423;16026.40;16028.50;16028.30;16029.51;30.20;8.43;797.20;1.25;688.88;1.45;
09:07:30.024243;11:07:30.024243;16026.10;16028.20;16028.30;16029.51;0.39;-21.11;790.18;1.27;688.88;1.45;
09:07:31.604108;11:07:31.604108;16026.30;16028.20;16028.30;16029.51;20.36;-1.08;801.15;1.25;688.88;1.45;
09:07:31.606108;11:07:31.604108;16026.30;16028.40;16028.30;16029.51;20.33;-0.99;801.15;1.25;688.88;1.45;
09:07:31.647084;11:07:31.604108;16026.30;16028.40;16028.82;16029.51;19.99;-52.38;801.15;1.25;703.19;1.42;
09:07:31.650081;11:07:31.604108;16026.30;16028.40;16028.82;16030.25;-53.53;-51.60;801.15;1.25;703.19;1.42;
09:07:31.959681;11:07:31.959681;16026.90;16028.40;16028.82;16030.25;6.05;8.28;795.05;1.26;703.19;1.42;
09:07:31.960680;11:07:31.959681;16026.90;16029.00;16028.82;16030.25;5.88;8.16;795.05;1.26;703.19;1.42;
09:07:32.548048;11:07:32.548048;16026.60;16028.70;16028.82;16030.25;-23.89;-21.56;792.24;1.26;703.19;1.42;
09:07:32.893837;11:07:32.893837;16026.80;16028.90;16028.82;16030.25;-3.86;-1.48;786.29;1.27;703.19;1.42;
09:07:33.288428;11:07:33.288428;16027.00;16028.90;16028.82;16030.25;15.87;18.30;781.13;1.28;703.19;1.42;
09:07:33.289427;11:07:33.288428;16027.00;16029.10;16028.82;16030.25;15.60;18.08;781.13;1.28;703.19;1.42;
09:07:33.395365;11:07:33.288428;16027.00;16029.10;16029.17;16030.39;1.37;-16.94;781.13;1.28;715.53;1.40;
