GapBuy;GapSell;FastCoef;Position;AvBid;AvAsk;Spread;SpreadK;MinLev;MinLevClose;FixTp;FixSl;TrailSl;FastSpread;dTFast;tpsFast;dTSlow;tpsSlow;
285.00;242.14;0.16;none;-625462.14;-625745.00;160.00;1.00;560.00;250.00;1.00;167.00;-1000.00;80.00;490.03;2.04;326.71;3.06;
200.67;300.67;0.26;none;-625440.67;-625730.67;160.00;1.00;560.00;250.00;1.00;167.00;-1000.00;230.00;561.06;1.78;326.71;3.06;
19.38;113.13;0.23;none;-625433.13;-625729.38;160.00;1.00;560.00;250.00;1.00;167.00;-1000.00;230.00;561.06;1.78;324.83;3.08;
159.41;247.65;0.13;none;-625417.65;-625719.41;160.00;1.00;560.00;250.00;1.00;167.00;-1000.00;230.00;561.06;1.78;322.55;3.10;
197.78;281.11;0.13;none;-625401.11;-625707.78;160.00;1.00;560.00;250.00;1.00;167.00;-1000.00;230.00;561.06;1.78;321.46;3.11;
253.68;190.53;0.27;none;-625390.53;-625693.68;160.00;1.00;560.00;250.00;1.00;167.00;-1000.00;80.00;628.43;1.59;321.46;3.11;
51.00;-9.00;0.26;none;-625391.00;-625691.00;160.00;1.00;560.00;250.00;1.00;167.00;-1000.00;80.00;628.43;1.59;320.70;3.12;
-65.71;-122.86;0.15;none;-625397.14;-625694.29;160.00;1.00;560.00;250.00;1.00;167.00;-1000.00;80.00;628.43;1.59;318.43;3.14;
147.27;92.73;0.14;none;-625392.73;-625687.27;160.00;1.00;560.00;250.00;1.00;167.00;-1000.00;80.00;628.43;1.59;323.52;3.09;
121.74;213.04;0.22;none;-625383.04;-625681.74;160.00;1.00;560.00;250.00;1.00;167.00;-1000.00;230.00;669.68;1.49;323.52;3.09;
-46.25;41.25;0.21;none;-625381.25;-625683.75;160.00;1.00;560.00;250.00;1.00;167.00;-1000.00;230.00;669.68;1.49;322.91;3.10;
-140.40;-56.40;0.13;none;-625383.60;-625689.60;160.00;1.00;560.00;250.00;1.00;167.00;-1000.00;230.00;669.68;1.49;336.75;2.97;
57.31;138.08;0.12;none;-625378.08;-625687.31;160.00;1.00;560.00;250.00;1.00;167.00;-1000.00;230.00;669.68;1.49;335.12;2.98;
122.59;55.93;0.21;none;-625375.93;-625682.59;160.00;1.00;560.00;250.00;1.00;167.00;-1000.00;80.00;704.50;1.42;335.12;2.98;
-7.14;-71.43;0.20;none;-625378.57;-625682.86;160.00;1.00;560.00;250.00;1.00;167.00;-1000.00;80.00;704.50;1.42;347.52;2.88;
-26.21;-88.28;0.13;none;-625381.72;-625683.79;160.00;1.00;560.00;250.00;1.00;167.00;-1000.00;80.00;704.50;1.42;345.28;2.90;
-54.33;-114.33;0.15;none;-625385.67;-625685.67;160.00;1.00;560.00;250.00;1.00;167.00;-1000.00;80.00;742.05;1.35;342.60;2.92;
-342.90;-400.97;0.13;none;-625399.03;-625697.10;160.00;1.00;560.00;250.00;1.00;167.00;-1000.00;80.00;742.05;1.35;341.56;2.93;
-341.88;-398.13;0.16;none;-625411.88;-625708.13;160.00;1.00;560.00;250.00;1.00;167.00;-1000.00;80.00;742.05;1.35;352.16;2.84;
-186.06;-240.61;0.23;none;-625419.39;-625713.94;160.00;1.00;560.00;250.00;1.00;167.00;-1000.00;80.00;761.34;1.31;352.16;2.84;
-277.65;-330.59;0.25;none;-625429.41;-625722.35;160.00;1.00;560.00;250.00;1.00;167.00;-1000.00;80.00;761.34;1.31;350.35;2.85;
-162.86;-214.29;0.25;none;-625435.71;-625727.14;160.00;1.00;560.00;250.00;1.00;167.00;-1000.00;80.00;761.34;1.31;348.05;2.87;
-80.56;-130.56;0.29;none;-625439.44;-625729.44;160.00;1.00;560.00;250.00;1.00;167.00;-1000.00;80.00;761.34;1.31;346.42;2.89;
-127.03;-175.68;0.26;none;-625444.32;-625732.97;160.00;1.00;560.00;250.00;1.00;167.00;-1000.00;80.00;779.23;1.28;346.42;2.89;
-55.53;-102.89;0.28;none;-625447.11;-625734.47;160.00;1.00;560.00;250.00;1.00;167.00;-1000.00;80.00;779.23;1.28;344.65;2.90;
-15.13;-61.28;0.27;none;-625448.72;-625734.87;160.00;1.00;560.00;250.00;1.00;167.00;-1000.00;80.00;779.23;1.28;346.76;2.88;
24.25;-20.75;0.27;none;-625449.25;-625734.25;160.00;1.00;560.00;250.00;1.00;167.00;-1000.00;80.00;779.23;1.28;345.22;2.90;
-5.61;-49.51;0.42;none;-625450.49;-625734.39;160.00;1.00;560.00;250.00;1.00;167.00;-1000.00;80.00;795.11;1.26;343.61;2.91;
-73.81;-116.67;0.37;none;-625453.33;-625736.19;160.00;1.00;560.00;250.00;1.00;167.00;-1000.00;80.00;795.11;1.26;341.81;2.93;
-101.40;-143.26;0.09;none;-625456.74;-625738.60;160.00;1.00;560.00;250.00;1.00;167.00;-1000.00;80.00;795.11;1.26;341.28;2.93;
-50.23;-91.14;0.10;none;-625458.86;-625739.77;160.00;1.00;560.00;250.00;1.00;167.00;-1000.00;80.00;838.63;1.19;340.16;2.94;
-274.00;-314.00;0.08;none;-625466.00;-625746.00;160.00;1.00;560.00;250.00;1.00;167.00;-1000.00;80.00;838.63;1.19;340.16;2.94;
-874.57;-913.70;0.04;none;-625486.30;-625765.43;160.00;1.00;560.00;250.00;1.00;167.00;-1000.00;80.00;838.63;1.19;339.08;2.95;
-728.72;-767.02;0.00;none;-625502.98;-625781.28;160.00;1.00;560.00;250.00;1.00;167.00;-1000.00;80.00;838.63;1.19;337.11;2.97;
-566.67;-604.17;0.12;none;-625515.83;-625793.33;160.00;1.00;560.00;250.00;1.00;167.00;-1000.00;80.00;828.79;1.21;337.11;2.97;
-457.14;-493.88;0.12;none;-625526.12;-625802.86;160.00;1.00;560.00;250.00;1.00;167.00;-1000.00;80.00;828.79;1.21;335.94;2.98;
-281.40;-317.40;0.10;none;-625532.60;-625808.60;160.00;1.00;560.00;250.00;1.00;167.00;-1000.00;80.00;828.79;1.21;335.27;2.98;
-491.57;-526.86;0.09;none;-625543.14;-625818.43;160.00;1.00;560.00;250.00;1.00;167.00;-1000.00;80.00;828.79;1.21;334.12;2.99;
-609.62;-644.23;0.09;none;-625555.77;-625830.38;160.00;1.00;560.00;250.00;1.00;167.00;-1000.00;80.00;838.06;1.19;333.34;3.00;
-568.68;-602.64;0.09;none;-625567.36;-625841.32;160.00;1.00;560.00;250.00;1.00;167.00;-1000.00;80.00;838.06;1.19;332.80;3.00;
-587.59;-620.93;0.09;none;-625579.07;-625852.41;160.00;1.00;560.00;250.00;1.00;167.00;-1000.00;80.00;838.06;1.19;332.15;3.01;
-783.09;-815.82;0.09;none;-625594.18;-625866.91;160.00;1.00;560.00;250.00;1.00;167.00;-1000.00;80.00;838.06;1.19;331.13;3.02;
-670.89;-703.04;0.25;none;-625606.96;-625879.11;160.00;1.00;560.00;250.00;1.00;167.00;-1000.00;80.00;846.25;1.18;331.13;3.02;
-521.58;-553.16;0.24;none;-625616.84;-625888.42;160.00;1.00;560.00;250.00;1.00;167.00;-1000.00;80.00;846.25;1.18;330.52;3.03;
-463.45;-494.48;0.09;none;-625625.52;-625896.55;160.00;1.00;560.00;250.00;1.00;167.00;-1000.00;80.00;846.25;1.18;331.92;3.01;
-563.73;-594.24;0.09;none;-625635.76;-625906.27;160.00;1.00;560.00;250.00;1.00;167.00;-1000.00;80.00;859.63;1.16;337.34;2.96;
-505.17;-535.17;0.10;none;-625644.83;-625914.83;160.00;1.00;560.00;250.00;1.00;167.00;-1000.00;80.00;859.63;1.16;336.52;2.97;
-428.03;-457.54;0.12;none;-625652.46;-625921.97;160.00;1.00;560.00;250.00;1.00;167.00;-1000.00;80.00;859.63;1.16;335.93;2.98;
-470.32;-499.35;0.22;none;-625660.65;-625929.68;160.00;1.00;560.00;250.00;1.00;167.00;-1000.00;80.00;866.59;1.15;335.93;2.98;
-610.48;-639.05;0.19;none;-625670.95;-625939.52;160.00;1.00;560.00;250.00;1.00;167.00;-1000.00;80.00;866.59;1.15;335.27;2.98;
-591.09;-619.22;0.19;none;-625680.78;-625948.91;160.00;1.00;560.00;250.00;1.00;167.00;-1000.00;80.00;866.59;1.15;334.42;2.99;
-532.77;-560.46;0.24;none;-625689.54;-625957.23;160.00;1.00;560.00;250.00;1.00;167.00;-1000.00;80.00;866.59;1.15;333.83;3.00;
-426.21;-453.48;0.07;none;-625696.52;-625963.79;160.00;1.00;560.00;250.00;1.00;167.00;-1000.00;80.00;866.59;1.15;333.17;3.00;
-173.58;-200.45;0.06;none;-625699.55;-625966.42;160.00;1.00;560.00;250.00;1.00;167.00;-1000.00;80.00;873.32;1.15;332.58;3.01;
-190.74;-217.21;0.06;none;-625702.79;-625969.26;160.00;1.00;560.00;250.00;1.00;167.00;-1000.00;80.00;873.32;1.15;332.11;3.01;
-178.12;-204.20;0.07;none;-625705.80;-625971.88;160.00;1.00;560.00;250.00;1.00;167.00;-1000.00;80.00;873.32;1.15;331.44;3.02;
-47.43;-73.14;0.06;none;-625706.86;-625972.57;160.00;1.00;560.00;250.00;1.00;167.00;-1000.00;80.00;878.80;1.14;330.94;3.02;
22.25;-3.10;0.06;none;-625706.90;-625972.25;160.00;1.00;560.00;250.00;1.00;167.00;-1000.00;80.00;878.80;1.14;330.35;3.03;
81.11;56.11;0.00;none;-625706.11;-625971.11;160.00;1.00;560.00;250.00;1.00;167.00;-1000.00;80.00;878.80;1.14;329.89;3.03;
346.30;321.64;0.00;none;-625701.64;-625966.30;160.00;1.00;560.00;250.00;1.00;167.00;-1000.00;80.00;878.80;1.14;329.47;3.04;
193.65;169.32;0.16;none;-625699.32;-625963.65;160.00;1.00;560.00;250.00;1.00;167.00;-1000.00;80.00;888.83;1.13;329.47;3.04;
102.27;78.27;0.15;none;-625698.27;-625962.27;160.00;1.00;560.00;250.00;1.00;167.00;-1000.00;80.00;888.83;1.13;328.87;3.04;
150.26;126.58;0.16;none;-625696.58;-625960.26;160.00;1.00;560.00;250.00;1.00;167.00;-1000.00;80.00;888.83;1.13;328.41;3.04;
98.96;75.58;0.29;none;-625695.58;-625958.96;160.00;1.00;560.00;250.00;1.00;167.00;-1000.00;80.00;893.07;1.12;328.41;3.04;
433.33;410.26;0.20;none;-625690.26;-625953.33;160.00;1.00;560.00;250.00;1.00;167.00;-1000.00;80.00;893.07;1.12;332.70;3.01;
250.13;227.34;0.17;none;-625687.34;-625950.13;160.00;1.00;560.00;250.00;1.00;167.00;-1000.00;80.00;893.07;1.12;332.30;3.01;
326.00;303.50;0.18;none;-625683.50;-625946.00;160.00;1.00;560.00;250.00;1.00;167.00;-1000.00;80.00;893.07;1.12;331.71;3.01;
381.23;359.01;0.18;none;-625679.01;-625941.23;160.00;1.00;560.00;250.00;1.00;167.00;-1000.00;80.00;897.36;1.11;331.15;3.02;
425.98;404.02;0.18;none;-625674.02;-625935.98;160.00;1.00;560.00;250.00;1.00;167.00;-1000.00;80.00;897.36;1.11;330.80;3.02;
371.45;349.76;0.22;none;-625669.76;-625931.45;160.00;1.00;560.00;250.00;1.00;167.00;-1000.00;80.00;897.36;1.11;330.40;3.03;
426.31;404.88;0.05;none;-625664.88;-625926.31;160.00;1.00;560.00;250.00;1.00;167.00;-1000.00;80.00;897.36;1.11;329.91;3.03;
530.00;508.82;0.05;none;-625658.82;-625920.00;160.00;1.00;560.00;250.00;1.00;167.00;-1000.00;80.00;905.20;1.10;329.50;3.03;
504.07;483.14;0.05;none;-625653.14;-625914.07;160.00;1.00;560.00;250.00;1.00;167.00;-1000.00;80.00;905.20;1.10;329.11;3.04;
399.43;378.74;0.00;none;-625648.74;-625909.43;160.00;1.00;560.00;250.00;1.00;167.00;-1000.00;80.00;905.20;1.10;328.77;3.04;
325.68;453.52;0.11;none;-625643.52;-625905.68;160.00;1.00;560.00;250.00;1.00;167.00;-1000.00;230.00;908.72;1.10;328.77;3.04;
391.24;517.64;0.13;none;-625637.64;-625901.24;160.00;1.00;560.00;250.00;1.00;167.00;-1000.00;230.00;908.72;1.10;328.31;3.05;
525.33;650.33;0.11;none;-625630.33;-625895.33;160.00;1.00;560.00;250.00;1.00;167.00;-1000.00;230.00;908.72;1.10;327.85;3.05;
480.00;603.63;0.12;none;-625623.63;-625890.00;160.00;1.00;560.00;250.00;1.00;167.00;-1000.00;230.00;908.72;1.10;327.52;3.05;
267.07;389.35;0.09;none;-625619.35;-625887.07;160.00;1.00;560.00;250.00;1.00;167.00;-1000.00;230.00;908.72;1.10;327.29;3.06;
333.44;306.02;0.20;none;-625616.02;-625883.44;160.00;1.00;560.00;250.00;1.00;167.00;-1000.00;80.00;912.50;1.10;327.29;3.06;
112.23;85.11;0.16;none;-625615.11;-625882.23;160.00;1.00;560.00;250.00;1.00;167.00;-1000.00;80.00;912.50;1.10;326.78;3.06;
239.68;212.84;0.16;none;-625612.84;-625879.68;160.00;1.00;560.00;250.00;1.00;167.00;-1000.00;80.00;912.50;1.10;326.49;3.06;
425.21;398.65;0.14;none;-625608.65;-625875.21;160.00;1.00;560.00;250.00;1.00;167.00;-1000.00;80.00;912.50;1.10;326.11;3.07;
410.93;384.64;0.15;none;-625604.64;-625870.93;160.00;1.00;560.00;250.00;1.00;167.00;-1000.00;80.00;915.02;1.09;325.88;3.07;
357.24;331.22;0.07;none;-625601.22;-625867.24;160.00;1.00;560.00;250.00;1.00;167.00;-1000.00;80.00;915.02;1.09;325.55;3.07;
254.65;228.89;0.07;none;-625598.89;-625864.65;160.00;1.00;560.00;250.00;1.00;167.00;-1000.00;80.00;915.02;1.09;325.28;3.07;
370.90;345.40;0.07;none;-625595.40;-625860.90;160.00;1.00;560.00;250.00;1.00;167.00;-1000.00;80.00;915.02;1.09;324.98;3.08;
416.73;391.49;0.12;none;-625591.49;-625856.73;160.00;1.00;560.00;250.00;1.00;167.00;-1000.00;80.00;921.17;1.09;324.98;3.08;
382.94;357.94;0.15;none;-625587.94;-625852.94;160.00;1.00;560.00;250.00;1.00;167.00;-1000.00;80.00;921.17;1.09;324.73;3.08;
339.61;314.85;0.06;none;-625584.85;-625849.61;160.00;1.00;560.00;250.00;1.00;167.00;-1000.00;80.00;921.17;1.09;324.36;3.08;
326.44;301.92;0.07;none;-625581.92;-625846.44;160.00;1.00;560.00;250.00;1.00;167.00;-1000.00;80.00;921.17;1.09;323.99;3.09;
273.81;249.52;0.18;none;-625579.52;-625843.81;160.00;1.00;560.00;250.00;1.00;167.00;-1000.00;80.00;923.74;1.08;323.99;3.09;
449.53;425.47;0.19;none;-625575.47;-625839.53;160.00;1.00;560.00;250.00;1.00;167.00;-1000.00;80.00;923.74;1.08;323.76;3.09;
375.98;352.15;0.17;none;-625572.15;-625835.98;160.00;1.00;560.00;250.00;1.00;167.00;-1000.00;80.00;923.74;1.08;326.90;3.06;
392.31;368.70;0.18;none;-625568.70;-625832.31;160.00;1.00;560.00;250.00;1.00;167.00;-1000.00;80.00;926.14;1.08;326.70;3.06;
339.17;315.78;0.19;none;-625565.78;-625829.17;160.00;1.00;560.00;250.00;1.00;167.00;-1000.00;80.00;926.14;1.08;326.29;3.06;
385.64;362.45;0.22;none;-625562.45;-625825.64;160.00;1.00;560.00;250.00;1.00;167.00;-1000.00;80.00;926.14;1.08;326.04;3.07;
312.79;289.82;0.10;none;-625559.82;-625822.79;160.00;1.00;560.00;250.00;1.00;167.00;-1000.00;80.00;926.14;1.08;325.79;3.07;
379.38;356.61;0.09;none;-625556.61;-625819.38;160.00;1.00;560.00;250.00;1.00;167.00;-1000.00;80.00;931.44;1.07;325.38;3.07;
306.64;284.07;0.08;none;-625554.07;-625816.64;160.00;1.00;560.00;250.00;1.00;167.00;-1000.00;80.00;931.44;1.07;325.14;3.08;
373.33;350.96;0.08;none;-625550.96;-625813.33;160.00;1.00;560.00;250.00;1.00;167.00;-1000.00;80.00;931.44;1.07;324.99;3.08;
419.65;397.48;0.08;none;-625547.48;-625809.65;160.00;1.00;560.00;250.00;1.00;167.00;-1000.00;80.00;933.45;1.07;324.99;3.08;
267.33;245.34;0.08;none;-625545.34;-625807.33;160.00;1.00;560.00;250.00;1.00;167.00;-1000.00;80.00;933.45;1.07;324.71;3.08;
364.19;342.39;0.08;none;-625542.39;-625804.19;160.00;1.00;560.00;250.00;1.00;167.00;-1000.00;80.00;933.45;1.07;324.41;3.08;
440.42;418.81;0.07;none;-625538.81;-625800.42;160.00;1.00;560.00;250.00;1.00;167.00;-1000.00;80.00;933.45;1.07;324.19;3.08;
446.64;425.21;0.07;none;-625535.21;-625796.64;160.00;1.00;560.00;250.00;1.00;167.00;-1000.00;80.00;933.45;1.07;323.87;3.09;
393.33;372.08;0.16;none;-625532.08;-625793.33;160.00;1.00;560.00;250.00;1.00;167.00;-1000.00;80.00;935.82;1.07;323.87;3.09;
519.01;497.93;0.15;none;-625527.93;-625789.01;160.00;1.00;560.00;250.00;1.00;167.00;-1000.00;80.00;935.82;1.07;323.89;3.09;
445.33;424.43;0.15;none;-625524.43;-625785.33;160.00;1.00;560.00;250.00;1.00;167.00;-1000.00;80.00;935.82;1.07;323.97;3.09;
392.11;371.38;0.15;none;-625521.38;-625782.11;160.00;1.00;560.00;250.00;1.00;167.00;-1000.00;80.00;935.82;1.07;323.98;3.09;
359.19;338.63;0.16;none;-625518.63;-625779.19;160.00;1.00;560.00;250.00;1.00;167.00;-1000.00;80.00;937.36;1.07;327.86;3.05;
465.44;445.04;0.07;none;-625515.04;-625775.44;160.00;1.00;560.00;250.00;1.00;167.00;-1000.00;80.00;937.36;1.07;327.96;3.05;
382.38;362.14;0.08;none;-625512.14;-625772.38;160.00;1.00;560.00;250.00;1.00;167.00;-1000.00;80.00;941.62;1.06;327.89;3.05;
309.92;289.84;0.08;none;-625509.84;-625769.92;160.00;1.00;560.00;250.00;1.00;167.00;-1000.00;80.00;941.62;1.06;327.81;3.05;
376.95;357.03;0.08;none;-625507.03;-625766.95;160.00;1.00;560.00;250.00;1.00;167.00;-1000.00;80.00;941.62;1.06;327.93;3.05;
264.88;245.12;0.07;none;-625505.12;-625764.88;160.00;1.00;560.00;250.00;1.00;167.00;-1000.00;80.00;941.62;1.06;327.66;3.05;
312.46;292.85;0.07;none;-625502.85;-625762.46;160.00;1.00;560.00;250.00;1.00;167.00;-1000.00;80.00;943.38;1.06;327.66;3.05;
220.76;201.30;0.07;none;-625501.30;-625760.76;160.00;1.00;560.00;250.00;1.00;167.00;-1000.00;80.00;943.38;1.06;327.93;3.05;
338.18;318.86;0.07;none;-625498.86;-625758.18;160.00;1.00;560.00;250.00;1.00;167.00;-1000.00;80.00;943.38;1.06;325.02;3.08;
355.49;336.32;0.07;none;-625496.32;-625755.49;160.00;1.00;560.00;250.00;1.00;167.00;-1000.00;80.00;943.38;1.06;324.94;3.08;
233.73;363.58;0.19;none;-625493.58;-625753.73;160.00;1.00;560.00;250.00;1.00;167.00;-1000.00;230.00;944.62;1.06;324.94;3.08;
241.93;370.81;0.22;none;-625490.81;-625751.93;160.00;1.00;560.00;250.00;1.00;167.00;-1000.00;230.00;944.62;1.06;324.97;3.08;
61.47;189.41;0.19;none;-625489.41;-625751.47;160.00;1.00;560.00;250.00;1.00;167.00;-1000.00;230.00;944.62;1.06;324.91;3.08;
31.24;158.25;0.20;none;-625488.25;-625751.24;160.00;1.00;560.00;250.00;1.00;167.00;-1000.00;230.00;944.62;1.06;324.79;3.08;
150.14;127.32;0.36;none;-625487.32;-625750.14;160.00;1.00;560.00;250.00;1.00;167.00;-1000.00;80.00;946.02;1.06;324.79;3.08;
407.19;384.53;0.28;none;-625484.53;-625747.19;160.00;1.00;560.00;250.00;1.00;167.00;-1000.00;80.00;946.02;1.06;324.97;3.08;
493.64;471.14;0.19;none;-625481.14;-625743.64;160.00;1.00;560.00;250.00;1.00;167.00;-1000.00;80.00;946.02;1.06;323.89;3.09;
629.15;606.81;0.18;none;-625476.81;-625739.15;160.00;1.00;560.00;250.00;1.00;167.00;-1000.00;80.00;946.02;1.06;323.75;3.09;
575.07;552.89;0.19;none;-625472.89;-625735.07;160.00;1.00;560.00;250.00;1.00;167.00;-1000.00;80.00;946.02;1.06;320.95;3.12;
521.40;499.37;0.26;none;-625469.37;-625731.40;160.00;1.00;560.00;250.00;1.00;167.00;-1000.00;80.00;949.80;1.05;320.95;3.12;
567.43;545.56;0.15;none;-625465.56;-625727.43;160.00;1.00;560.00;250.00;1.00;167.00;-1000.00;80.00;949.80;1.05;320.90;3.12;
613.17;591.45;0.15;none;-625461.45;-625723.17;160.00;1.00;560.00;250.00;1.00;167.00;-1000.00;80.00;949.80;1.05;317.91;3.15;
410.34;388.77;0.14;none;-625458.77;-625720.34;160.00;1.00;560.00;250.00;1.00;167.00;-1000.00;80.00;949.80;1.05;317.96;3.15;
457.21;435.78;0.21;none;-625455.78;-625717.21;160.00;1.00;560.00;250.00;1.00;167.00;-1000.00;80.00;950.99;1.05;317.96;3.15;
374.66;353.38;0.11;none;-625453.38;-625714.66;160.00;1.00;560.00;250.00;1.00;167.00;-1000.00;80.00;950.99;1.05;318.27;3.14;
461.54;440.40;0.13;none;-625450.40;-625711.54;160.00;1.00;560.00;250.00;1.00;167.00;-1000.00;80.00;950.99;1.05;317.87;3.15;
339.27;318.27;0.13;none;-625448.27;-625709.27;160.00;1.00;560.00;250.00;1.00;167.00;-1000.00;80.00;950.99;1.05;314.79;3.18;
317.15;296.29;0.15;none;-625446.29;-625707.15;160.00;1.00;560.00;250.00;1.00;167.00;-1000.00;80.00;950.99;1.05;314.77;3.18;
265.39;244.67;0.15;none;-625444.67;-625705.39;160.00;1.00;560.00;250.00;1.00;167.00;-1000.00;80.00;950.99;1.05;314.92;3.18;
343.14;322.55;0.07;none;-625442.55;-625703.14;160.00;1.00;560.00;250.00;1.00;167.00;-1000.00;80.00;950.99;1.05;314.90;3.18;
360.78;340.32;0.07;none;-625440.32;-625700.78;160.00;1.00;560.00;250.00;1.00;167.00;-1000.00;80.00;950.99;1.05;314.93;3.18;
308.77;288.45;0.15;none;-625438.45;-625698.77;160.00;1.00;560.00;250.00;1.00;167.00;-1000.00;80.00;977.76;1.02;314.93;3.18;
475.71;455.51;0.16;none;-625435.51;-625695.71;160.00;1.00;560.00;250.00;1.00;167.00;-1000.00;80.00;977.76;1.02;314.86;3.18;
591.91;571.85;0.07;none;-625431.85;-625691.91;160.00;1.00;560.00;250.00;1.00;167.00;-1000.00;80.00;977.76;1.02;314.81;3.18;
528.54;508.61;0.07;none;-625428.61;-625688.54;160.00;1.00;560.00;250.00;1.00;167.00;-1000.00;80.00;977.76;1.02;314.88;3.18;
485.47;465.66;0.07;none;-625425.66;-625685.47;160.00;1.00;560.00;250.00;1.00;167.00;-1000.00;80.00;978.24;1.02;319.03;3.13;
522.19;502.50;0.08;none;-625422.50;-625682.19;160.00;1.00;560.00;250.00;1.00;167.00;-1000.00;80.00;978.24;1.02;319.82;3.13;
479.19;459.63;0.08;none;-625419.63;-625679.19;160.00;1.00;560.00;250.00;1.00;167.00;-1000.00;80.00;978.72;1.02;319.80;3.13;
287.41;267.96;0.07;none;-625417.96;-625677.41;160.00;1.00;560.00;250.00;1.00;167.00;-1000.00;80.00;978.72;1.02;319.37;3.13;
265.77;246.44;0.07;none;-625416.44;-625675.77;160.00;1.00;560.00;250.00;1.00;167.00;-1000.00;80.00;978.72;1.02;319.44;3.13;
313.84;294.63;0.15;none;-625414.63;-625673.84;160.00;1.00;560.00;250.00;1.00;167.00;-1000.00;80.00;979.19;1.02;319.44;3.13;
272.18;253.09;0.07;none;-625413.09;-625672.18;160.00;1.00;560.00;250.00;1.00;167.00;-1000.00;80.00;979.19;1.02;322.80;3.10;
210.90;191.93;0.08;none;-625411.93;-625670.90;160.00;1.00;560.00;250.00;1.00;167.00;-1000.00;80.00;979.19;1.02;322.88;3.10;
309.04;290.18;0.31;none;-625410.18;-625669.04;160.00;1.00;560.00;250.00;1.00;167.00;-1000.00;80.00;981.77;1.02;322.88;3.10;
28.87;10.12;0.21;none;-625410.12;-625668.87;160.00;1.00;560.00;250.00;1.00;167.00;-1000.00;80.00;981.77;1.02;325.81;3.07;
58.52;39.88;0.21;none;-625409.88;-625668.52;160.00;1.00;560.00;250.00;1.00;167.00;-1000.00;80.00;981.77;1.02;325.92;3.07;
97.94;79.41;0.21;none;-625409.41;-625667.94;160.00;1.00;560.00;250.00;1.00;167.00;-1000.00;80.00;981.77;1.02;325.86;3.07;
-21.93;108.77;0.34;none;-625408.77;-625668.07;160.00;1.00;560.00;250.00;1.00;167.00;-1000.00;230.00;982.15;1.02;325.86;3.07;
236.69;366.63;0.31;none;-625406.63;-625666.69;160.00;1.00;560.00;250.00;1.00;167.00;-1000.00;230.00;982.15;1.02;325.76;3.07;
255.20;384.39;0.31;none;-625404.39;-625665.20;160.00;1.00;560.00;250.00;1.00;167.00;-1000.00;230.00;982.15;1.02;325.75;3.07;
273.62;402.07;0.23;none;-625402.07;-625663.62;160.00;1.00;560.00;250.00;1.00;167.00;-1000.00;230.00;982.15;1.02;325.82;3.07;
470.91;598.63;0.19;none;-625398.63;-625660.91;160.00;1.00;560.00;250.00;1.00;167.00;-1000.00;230.00;982.15;1.02;325.83;3.07;
438.41;416.25;0.33;none;-625396.25;-625658.41;160.00;1.00;560.00;250.00;1.00;167.00;-1000.00;80.00;983.04;1.02;325.83;3.07;
455.82;433.79;0.21;none;-625393.79;-625655.82;160.00;1.00;560.00;250.00;1.00;167.00;-1000.00;80.00;983.04;1.02;324.92;3.08;
