GapBuy;GapSell;FastCoef;Position;AvBid;AvAsk;Spread;SpreadK;MinLev;MinLevClose;FixTp;FixSl;TrailSl;FastSpread;dTFast;tpsFast;dTSlow;tpsSlow;
58.05;58.05;2.33;none;-262.05;-262.05;338.13;338.13;777.70;439.57;338.13;676.26;-1000.00;230.00;1593.61;0.63;4753.71;0.21;
-41.56;-41.56;1.40;none;-262.44;-262.44;337.22;337.22;775.61;438.39;337.22;674.44;-1000.00;230.00;1593.61;0.63;4503.71;0.22;
-41.18;-41.18;1.03;none;-262.82;-262.82;337.25;337.25;775.67;438.42;337.25;674.50;-1000.00;230.00;1593.61;0.63;4503.71;0.22;
-23.96;-23.96;1.04;none;-263.04;-263.04;337.27;337.27;775.73;438.45;337.27;674.55;-1000.00;213.00;1598.48;0.63;4503.71;0.22;
-23.75;-23.75;1.06;none;-263.25;-263.25;337.30;337.30;775.78;438.49;337.30;674.59;-1000.00;295.00;1598.48;0.63;4503.71;0.22;
-59.21;-59.21;1.09;none;-263.79;-263.79;337.32;337.32;775.84;438.52;337.32;674.64;-1000.00;331.00;1606.14;0.62;4503.71;0.22;
-58.69;-58.69;0.99;none;-264.31;-264.31;337.35;337.35;775.89;438.55;337.35;674.69;-1000.00;268.00;1606.14;0.62;4503.71;0.22;
-113.68;-113.68;0.99;none;-265.32;-265.32;337.37;337.37;775.95;438.58;337.37;674.74;-1000.00;280.00;1576.78;0.63;4503.71;0.22;
-13.57;-13.57;0.50;none;-265.43;-265.43;337.39;337.39;776.00;438.61;337.39;674.78;-1000.00;280.00;1576.78;0.63;4403.86;0.23;
-45.17;-45.17;0.66;none;-265.83;-265.83;337.41;337.41;776.05;438.64;337.41;674.83;-1000.00;312.00;1594.29;0.63;4403.86;0.23;
-44.79;-44.79;1.00;none;-266.21;-266.21;337.44;337.44;776.10;438.67;337.44;674.87;-1000.00;243.00;1594.29;0.63;4403.86;0.23;
-18.63;-18.63;1.42;none;-266.37;-266.37;337.46;337.46;776.15;438.69;337.46;674.92;-1000.00;217.00;1597.18;0.63;4403.86;0.23;
-18.47;-18.47;2.50;none;-266.53;-266.53;337.48;337.48;776.20;438.72;337.48;674.96;-1000.00;292.00;1597.18;0.63;4403.86;0.23;
-51.04;-51.04;2.58;none;-266.96;-266.96;337.50;337.50;776.25;438.75;337.50;675.00;-1000.00;325.00;1598.48;0.63;4403.86;0.23;
-50.62;-50.62;2.51;none;-267.38;-267.38;337.52;337.52;776.30;438.78;337.52;675.04;-1000.00;258.00;1598.48;0.63;4403.86;0.23;
4.34;4.34;2.60;none;-267.34;-267.34;337.54;337.54;776.34;438.80;337.54;675.08;-1000.00;203.00;1572.80;0.64;4403.86;0.23;
4.31;4.31;2.51;none;-267.31;-267.31;337.56;337.56;776.39;438.83;337.56;675.12;-1000.00;248.00;1572.80;0.64;4403.86;0.23;
-10.60;-10.60;2.09;none;-267.40;-267.40;337.58;337.58;776.44;438.85;337.58;675.16;-1000.00;263.00;1756.17;0.57;4403.86;0.23;
-10.52;-10.52;10000000.00;none;-267.48;-267.48;337.60;337.60;776.48;438.88;337.60;675.20;-1000.00;277.00;1756.17;0.57;4403.86;0.23;
78.85;78.85;10000000.00;none;-266.85;-266.85;337.62;337.62;776.52;438.90;337.62;675.24;-1000.00;187.00;1768.40;0.57;4403.86;0.23;
78.23;78.23;10000000.00;none;-266.23;-266.23;337.64;337.64;776.57;438.93;337.64;675.28;-1000.00;297.00;1768.40;0.57;4403.86;0.23;
-21.60;-21.60;5.04;none;-266.40;-266.40;336.88;336.88;774.81;437.94;336.88;673.75;-1000.00;297.00;1768.40;0.57;5220.32;0.19;
-21.43;-21.43;2.15;none;-266.57;-266.57;336.90;336.90;774.87;437.97;336.90;673.80;-1000.00;297.00;1768.40;0.57;5220.32;0.19;
50.18;50.18;2.49;none;-266.18;-266.18;336.92;336.92;774.92;438.00;336.92;673.85;-1000.00;254.00;1785.50;0.56;5220.32;0.19;
-49.44;-49.44;1.43;none;-266.56;-266.56;336.18;336.18;773.22;437.04;336.18;672.37;-1000.00;254.00;1785.50;0.56;5126.02;0.20;
-49.07;-49.07;0.94;none;-266.93;-266.93;336.21;336.21;773.29;437.08;336.21;672.42;-1000.00;254.00;1785.50;0.56;5126.02;0.20;
50.55;50.55;0.55;none;-266.55;-266.55;336.24;336.24;773.35;437.11;336.24;672.48;-1000.00;254.00;1785.50;0.56;4906.69;0.20;
-49.08;-49.08;0.39;none;-266.92;-266.92;336.27;336.27;773.42;437.15;336.27;672.54;-1000.00;254.00;1785.50;0.56;4740.07;0.21;
50.54;50.54;0.30;none;-266.54;-266.54;336.30;336.30;773.48;437.19;336.30;672.59;-1000.00;254.00;1785.50;0.56;4554.85;0.22;
-49.10;-49.10;0.19;none;-266.90;-266.90;335.59;335.59;771.85;436.26;335.59;671.18;-1000.00;254.00;1785.50;0.56;4443.25;0.23;
-48.74;-48.74;0.08;none;-267.26;-267.26;335.62;335.62;771.93;436.31;335.62;671.24;-1000.00;254.00;1785.50;0.56;4443.25;0.23;
-9.67;-9.67;0.18;none;-267.33;-267.33;335.65;335.65;772.00;436.35;335.65;671.30;-1000.00;275.00;1828.74;0.55;4443.25;0.23;
56.92;56.92;0.27;none;-266.92;-266.92;335.68;335.68;772.07;436.39;335.68;671.37;-1000.00;208.00;1815.67;0.55;4443.25;0.23;
56.51;56.51;0.20;none;-266.51;-266.51;335.71;335.71;772.14;436.43;335.71;671.43;-1000.00;241.00;1815.67;0.55;4443.25;0.23;
-17.36;-17.36;0.30;none;-266.64;-266.64;335.74;335.74;772.21;436.47;335.74;671.49;-1000.00;315.00;1787.86;0.56;4443.25;0.23;
-17.24;-17.24;0.37;none;-266.76;-266.76;335.77;335.77;772.28;436.51;335.77;671.55;-1000.00;290.00;1787.86;0.56;4443.25;0.23;
44.45;44.45;0.66;none;-266.45;-266.45;335.80;335.80;772.35;436.55;335.80;671.61;-1000.00;266.00;1805.82;0.55;4443.25;0.23;
-55.17;-55.17;0.66;none;-266.83;-266.83;335.83;335.83;772.42;436.58;335.83;671.67;-1000.00;266.00;1805.82;0.55;4450.40;0.22;
-17.05;-17.05;1.25;none;-266.95;-266.95;335.86;335.86;772.48;436.62;335.86;671.72;-1000.00;290.00;1797.92;0.56;4450.40;0.22;
82.38;82.38;1.00;none;-266.38;-266.38;335.89;335.89;772.55;436.66;335.89;671.78;-1000.00;290.00;1797.92;0.56;4468.87;0.22;
54.01;54.01;1.32;none;-266.01;-266.01;335.92;335.92;772.61;436.69;335.92;671.84;-1000.00;318.00;1827.98;0.55;4468.87;0.22;
53.65;53.65;1.25;none;-265.65;-265.65;335.95;335.95;772.68;436.73;335.95;671.89;-1000.00;245.00;1827.98;0.55;4468.87;0.22;
-4.32;-4.32;1.23;none;-265.68;-265.68;335.97;335.97;772.74;436.77;335.97;671.95;-1000.00;303.00;1803.59;0.55;4468.87;0.22;
-4.29;-4.29;1.25;none;-265.71;-265.71;336.00;336.00;772.80;436.80;336.00;672.00;-1000.00;262.00;1803.59;0.55;4468.87;0.22;
69.25;69.25;1.31;none;-265.25;-265.25;336.03;336.03;772.86;436.83;336.03;672.05;-1000.00;214.00;1809.65;0.55;4468.87;0.22;
-30.55;-30.55;1.00;none;-265.45;-265.45;335.39;335.39;771.41;436.01;335.39;670.79;-1000.00;214.00;1809.65;0.55;4420.16;0.23;
-30.35;-30.35;0.67;none;-265.65;-265.65;335.42;335.42;771.48;436.05;335.42;670.85;-1000.00;214.00;1809.65;0.55;4420.16;0.23;
5.61;5.61;1.25;none;-265.61;-265.61;335.45;335.45;771.55;436.09;335.45;670.91;-1000.00;242.00;1793.04;0.56;4420.16;0.23;
41.34;41.34;1.09;none;-265.34;-265.34;335.48;335.48;771.61;436.13;335.48;670.97;-1000.00;206.00;1772.48;0.56;4420.16;0.23;
41.08;41.08;2.50;none;-265.08;-265.08;335.51;335.51;771.68;436.17;335.51;671.03;-1000.00;269.00;1772.48;0.56;4420.16;0.23;
87.52;87.52;2.59;none;-264.52;-264.52;335.54;335.54;771.75;436.20;335.54;671.08;-1000.00;222.00;1750.51;0.57;4420.16;0.23;
86.96;86.96;2.50;none;-263.96;-263.96;335.57;335.57;771.81;436.24;335.57;671.14;-1000.00;276.00;1750.51;0.57;4420.16;0.23;
-12.96;-12.96;1.47;none;-264.04;-264.04;334.97;334.97;770.43;435.46;334.97;669.94;-1000.00;276.00;1750.51;0.57;4288.35;0.23;
-12.88;-12.88;1.00;none;-264.13;-264.13;335.00;335.00;770.50;435.50;335.00;670.00;-1000.00;276.00;1750.51;0.57;4288.35;0.23;
-47.58;-47.58;0.84;none;-264.42;-264.42;335.03;335.03;770.57;435.54;335.03;670.06;-1000.00;311.00;1741.84;0.57;4288.35;0.23;
-47.28;-47.28;1.34;none;-264.72;-264.72;335.06;335.06;770.64;435.58;335.06;670.12;-1000.00;245.00;1741.84;0.57;4288.35;0.23;
4.69;4.69;2.27;none;-264.69;-264.69;335.09;335.09;770.71;435.62;335.09;670.18;-1000.00;193.00;1795.90;0.56;4288.35;0.23;
4.66;4.66;2.01;none;-264.66;-264.66;335.12;335.12;770.78;435.66;335.12;670.24;-1000.00;241.00;1795.90;0.56;4288.35;0.23;
-43.08;-43.08;2.07;none;-264.92;-264.92;335.15;335.15;770.85;435.70;335.15;670.30;-1000.00;289.00;1772.39;0.56;4288.35;0.23;
-42.82;-42.82;2.01;none;-265.18;-265.18;335.18;335.18;770.92;435.73;335.18;670.36;-1000.00;238.00;1772.39;0.56;4288.35;0.23;
-22.68;-22.68;2.27;none;-265.32;-265.32;335.21;335.21;770.98;435.77;335.21;670.42;-1000.00;298.00;1748.84;0.57;4288.35;0.23;
-45.41;-45.41;2.50;none;-265.59;-265.59;335.24;335.24;771.05;435.81;335.24;670.48;-1000.00;244.00;1726.64;0.58;4288.35;0.23;
19.47;19.47;5.65;none;-265.47;-265.47;335.27;335.27;771.11;435.85;335.27;670.53;-1000.00;179.00;1707.89;0.59;4288.35;0.23;
19.36;19.36;10000000.00;none;-265.36;-265.36;335.29;335.29;771.18;435.88;335.29;670.59;-1000.00;214.00;1707.89;0.59;4288.35;0.23;
81.88;81.88;10000000.00;none;-264.88;-264.88;335.32;335.32;771.24;435.92;335.32;670.64;-1000.00;287.00;1731.39;0.58;4288.35;0.23;
-18.02;-18.02;3.49;none;-264.98;-264.98;335.35;335.35;771.30;435.95;335.35;670.70;-1000.00;287.00;1731.39;0.58;4504.05;0.22;
-117.34;-117.34;2.15;none;-265.66;-265.66;334.80;334.80;770.03;435.24;334.80;669.60;-1000.00;287.00;1731.39;0.58;4462.44;0.22;
-116.66;-116.66;1.50;none;-266.34;-266.34;334.83;334.83;770.10;435.28;334.83;669.66;-1000.00;287.00;1731.39;0.58;4462.44;0.22;
-9.61;-9.61;1.64;none;-266.39;-266.39;334.86;334.86;770.17;435.31;334.86;669.71;-1000.00;180.00;1752.85;0.57;4462.44;0.22;
-9.55;-9.55;1.75;none;-266.45;-266.45;334.89;334.89;770.24;435.35;334.89;669.77;-1000.00;274.00;1752.85;0.57;4462.44;0.22;
89.94;89.94;1.00;none;-265.94;-265.94;334.92;334.92;770.31;435.39;334.92;669.83;-1000.00;274.00;1752.85;0.57;4333.04;0.23;
149.10;149.10;1.00;none;-265.10;-265.10;334.94;334.94;770.37;435.43;334.94;669.89;-1000.00;254.00;1755.20;0.57;4333.04;0.23;
-50.62;-50.62;0.54;none;-265.38;-265.38;334.97;334.97;770.44;435.46;334.97;669.94;-1000.00;254.00;1755.20;0.57;4261.25;0.23;
49.11;49.11;0.45;none;-265.11;-265.11;335.56;335.56;771.78;436.22;335.56;671.11;-1000.00;254.00;1755.20;0.57;4176.45;0.24;
48.83;48.83;0.25;none;-264.83;-264.83;335.58;335.58;771.83;436.25;335.58;671.16;-1000.00;254.00;1755.20;0.57;4176.45;0.24;
-21.05;-21.05;0.40;none;-264.95;-264.95;335.60;335.60;771.89;436.29;335.60;671.21;-1000.00;294.00;1766.24;0.57;4176.45;0.24;
-40.83;-40.83;0.47;none;-265.17;-265.17;335.63;335.63;771.95;436.32;335.63;671.26;-1000.00;314.00;1820.17;0.55;4176.45;0.24;
-40.60;-40.60;0.63;none;-265.40;-265.40;335.65;335.65;772.00;436.35;335.65;671.30;-1000.00;234.00;1820.17;0.55;4176.45;0.24;
7.36;7.36;0.55;none;-265.36;-265.36;335.68;335.68;772.05;436.38;335.68;671.35;-1000.00;186.00;1808.21;0.55;4176.45;0.24;
7.32;7.32;0.50;none;-265.32;-265.32;335.70;335.70;772.11;436.41;335.70;671.40;-1000.00;238.00;1808.21;0.55;4176.45;0.24;
-54.39;-54.39;0.77;none;-265.61;-265.61;335.72;335.72;772.16;436.44;335.72;671.44;-1000.00;300.00;1787.76;0.56;4176.45;0.24;
-54.10;-54.10;0.67;none;-265.90;-265.90;335.74;335.74;772.21;436.47;335.74;671.49;-1000.00;262.00;1787.76;0.56;4176.45;0.24;
45.66;45.66;1.00;none;-265.66;-265.66;335.77;335.77;772.26;436.50;335.77;671.53;-1000.00;262.00;1787.76;0.56;4316.92;0.23;
-8.30;-8.30;1.67;none;-265.70;-265.70;335.79;335.79;772.32;436.53;335.79;671.58;-1000.00;270.00;1791.02;0.56;4316.92;0.23;
45.46;45.46;2.77;none;-265.46;-265.46;335.81;335.81;772.37;436.55;335.81;671.62;-1000.00;216.00;1781.25;0.56;4316.92;0.23;
45.22;45.22;2.50;none;-265.22;-265.22;335.83;335.83;772.42;436.58;335.83;671.67;-1000.00;261.00;1781.25;0.56;4316.92;0.23;
-54.49;-54.49;1.60;none;-265.51;-265.51;335.34;335.34;771.27;435.94;335.34;670.67;-1000.00;261.00;1781.25;0.56;4286.57;0.23;
-54.21;-54.21;1.00;none;-265.79;-265.79;335.36;335.36;771.33;435.97;335.36;670.72;-1000.00;261.00;1781.25;0.56;4286.57;0.23;
-17.12;-17.12;1.13;none;-265.88;-265.88;335.38;335.38;771.38;436.00;335.38;670.77;-1000.00;288.00;1787.09;0.56;4286.57;0.23;
82.45;82.45;0.67;none;-265.45;-265.45;335.41;335.41;771.44;436.03;335.41;670.82;-1000.00;288.00;1787.09;0.56;4242.09;0.24;
56.17;56.17;0.73;none;-265.17;-265.17;335.43;335.43;771.49;436.06;335.43;670.86;-1000.00;240.00;1796.45;0.56;4242.09;0.24;
-43.61;-43.61;0.57;none;-265.39;-265.39;334.95;334.95;770.38;435.43;334.95;669.90;-1000.00;240.00;1796.45;0.56;4147.18;0.24;
-43.39;-43.39;0.67;none;-265.61;-265.61;334.97;334.97;770.44;435.47;334.97;669.95;-1000.00;240.00;1796.45;0.56;4147.18;0.24;
56.33;56.33;0.43;none;-265.33;-265.33;335.50;335.50;771.65;436.15;335.50;671.00;-1000.00;240.00;1796.45;0.56;4050.90;0.25;
56.04;56.04;0.31;none;-265.04;-265.04;335.52;335.52;771.70;436.18;335.52;671.04;-1000.00;240.00;1796.45;0.56;4050.90;0.25;
-43.74;-43.74;0.20;none;-265.26;-265.26;335.54;335.54;771.75;436.21;335.54;671.09;-1000.00;240.00;1796.45;0.56;3961.14;0.25;
55.99;55.99;0.20;none;-264.99;-264.99;336.06;336.06;772.94;436.88;336.06;672.12;-1000.00;240.00;1796.45;0.56;3888.26;0.26;
