GapBuy;GapSell;FastCoef;Position;AvBid;AvAsk;Spread;SpreadK;MinLev;MinLevClose;FixTp;FixSl;TrailSl;FastSpread;dTFast;tpsFast;dTSlow;tpsSlow;
0.07;0.04;0.18;none;2.0625;-0.96875;2.30;1.00;202.30;180.00;1.00;9.30;-1000.00;0.70;1300.48;0.77;666.73;1.50;
-0.41;-0.44;0.37;none;2.0352941176470588235294117647;-0.9941176470588235294117647059;2.30;1.00;202.30;180.00;1.00;9.30;-1000.00;0.70;1271.71;0.79;666.73;1.50;
0.09;0.06;0.37;none;2.0388888888888888888888888889;-0.9888888888888888888888888889;2.30;1.00;202.30;180.00;1.00;9.30;-1000.00;0.70;1271.71;0.79;701.07;1.43;
-0.11;-0.13;0.38;none;2.0315789473684210526315789474;-0.9947368421052631578947368421;2.30;1.00;202.30;180.00;1.00;9.30;-1000.00;0.70;1271.71;0.79;671.51;1.49;
-0.39;-0.41;0.37;none;2.01;-1.015;2.30;1.00;202.30;180.00;1.00;9.30;-1000.00;0.70;1271.71;0.79;660.19;1.51;
-0.08;-0.10;0.37;none;2.0047619047619047619047619048;-1.019047619047619047619047619;2.30;1.00;202.30;180.00;1.00;9.30;-1000.00;0.70;1271.71;0.79;681.48;1.47;
0.30;0.38;0.60;none;2.0227272727272727272727272727;-1.0045454545454545454545454545;2.30;1.00;202.30;180.00;1.00;9.30;-1000.00;0.80;1444.88;0.69;681.48;1.47;
0.39;0.36;0.79;none;2.039130434782608695652173913;-0.9869565217391304347826086957;2.30;1.00;202.30;180.00;1.00;9.30;-1000.00;0.70;1400.49;0.71;681.48;1.47;
0.85;0.83;0.42;none;2.075;-0.95;2.30;1.00;202.30;180.00;1.00;9.30;-1000.00;0.70;1400.49;0.71;818.03;1.22;
0.34;0.31;0.71;none;2.088;-0.936;2.30;1.00;202.30;180.00;1.00;9.30;-1000.00;0.70;1366.38;0.73;818.03;1.22;
0.80;0.78;0.65;none;2.1192307692307692307692307692;-0.9038461538461538461538461538;2.30;1.00;202.30;180.00;1.00;9.30;-1000.00;0.70;1366.38;0.73;822.48;1.22;
0.29;0.27;0.65;none;2.1296296296296296296296296296;-0.8925925925925925925925925926;2.30;1.00;202.30;180.00;1.00;9.30;-1000.00;0.70;1342.12;0.75;822.48;1.22;
-0.01;-0.03;0.71;none;2.1285714285714285714285714286;-0.8928571428571428571428571429;2.30;1.00;202.30;180.00;1.00;9.30;-1000.00;0.70;1342.12;0.75;815.61;1.23;
-0.20;-0.22;0.71;none;2.1206896551724137931034482759;-0.9;2.30;1.00;202.30;180.00;1.00;9.30;-1000.00;0.70;1342.12;0.75;804.86;1.24;
0.00;-0.02;0.75;none;2.12;-0.9;2.30;1.00;202.30;180.00;1.00;9.30;-1000.00;0.70;1342.12;0.75;799.76;1.25;
-0.19;-0.21;0.79;none;2.1129032258064516129032258065;-0.9064516129032258064516129032;2.30;1.00;202.30;180.00;1.00;9.30;-1000.00;0.70;1342.12;0.75;781.90;1.28;
0.30;0.28;0.82;none;2.121875;-0.896875;2.30;1.00;202.30;180.00;1.00;9.30;-1000.00;0.70;1393.38;0.72;781.90;1.28;
0.77;0.75;0.63;none;2.1454545454545454545454545455;-0.8727272727272727272727272727;2.30;1.00;202.30;180.00;1.00;9.30;-1000.00;0.70;1393.38;0.72;761.04;1.31;
0.26;0.25;1.05;none;2.1529411764705882352941176471;-0.8647058823529411764705882353;2.30;1.00;202.30;180.00;1.00;9.30;-1000.00;0.70;1365.52;0.73;761.04;1.31;
0.74;0.73;0.63;none;2.1742857142857142857142857143;-0.8428571428571428571428571429;2.30;1.00;202.30;180.00;1.00;9.30;-1000.00;0.70;1365.52;0.73;820.81;1.22;
0.24;0.22;1.05;none;2.1805555555555555555555555556;-0.8361111111111111111111111111;2.30;1.00;202.30;180.00;1.00;9.30;-1000.00;0.70;1413.91;0.71;820.81;1.22;
0.42;0.41;0.71;none;2.1918918918918918918918918919;-0.8243243243243243243243243243;2.30;1.00;202.30;180.00;1.00;9.30;-1000.00;0.70;1450.64;0.69;896.59;1.12;
0.71;0.69;0.71;none;2.2105263157894736842105263158;-0.8052631578947368421052631579;2.30;1.00;202.30;180.00;1.00;9.30;-1000.00;0.70;1450.64;0.69;876.80;1.14;
0.39;0.38;0.68;none;2.2205128205128205128205128205;-0.7948717948717948717948717949;2.30;1.00;202.30;180.00;1.00;9.30;-1000.00;0.70;1450.64;0.69;870.51;1.15;
-0.10;-0.12;1.00;none;2.2175;-0.7975;2.30;1.00;202.30;180.00;1.00;9.30;-1000.00;0.70;1489.43;0.67;870.51;1.15;
0.19;0.18;0.95;none;2.2219512195121951219512195122;-0.7926829268292682926829268293;2.30;1.00;202.30;180.00;1.00;9.30;-1000.00;0.70;1462.31;0.68;942.69;1.06;
0.38;0.37;0.65;none;2.230952380952380952380952381;-0.7833333333333333333333333333;2.30;1.00;202.30;180.00;1.00;9.30;-1000.00;0.70;1437.86;0.70;921.22;1.09;
0.86;0.85;0.65;none;2.2511627906976744186046511628;-0.7627906976744186046511627907;2.30;1.00;202.30;180.00;1.00;9.30;-1000.00;0.70;1437.86;0.70;939.91;1.06;
-0.62;-0.64;1.09;none;2.2363636363636363636363636364;-0.7772727272727272727272727273;2.30;1.00;202.30;180.00;1.00;9.30;-1000.00;0.70;1470.63;0.68;939.91;1.06;
-0.12;-0.13;1.09;none;2.2333333333333333333333333333;-0.78;2.30;1.00;202.30;180.00;1.00;9.30;-1000.00;0.70;1470.63;0.68;926.48;1.08;
0.18;0.16;0.77;none;2.2369565217391304347826086957;-0.7760869565217391304347826087;2.30;1.00;202.30;180.00;1.00;9.30;-1000.00;0.70;1470.63;0.68;912.47;1.10;
