GapBuy;GapSell;FastCoef;Position;AvBid;AvAsk;Spread;SpreadK;MinLev;MinLevClose;FixTp;FixSl;TrailSl;FastSpread;dTFast;tpsFast;dTSlow;tpsSlow;
-13.00;13.00;1.00;none;0.00000;0.00000;13.00;1.00;38.00;0.00;1.00;20.00;-1000.00;13.00;817.86;1.22;840.53;1.19;
-12.00;12.00;1.00;none;0.00000;0.00000;12.00;1.00;37.00;0.00;1.00;19.00;-1000.00;12.00;803.88;1.24;757.54;1.32;
-12.00;12.00;1.00;none;0.00000;0.00000;12.00;1.00;37.00;0.00;1.00;19.00;-1000.00;12.00;740.04;1.35;698.04;1.43;
-12.00;12.00;1.00;none;0.00000;0.00000;12.00;1.00;37.00;0.00;1.00;19.00;-1000.00;12.00;744.81;1.34;704.09;1.42;
-13.00;13.00;1.00;none;0.00000;0.00000;13.00;1.00;38.00;0.00;1.00;20.00;-1000.00;13.00;742.14;1.35;702.61;1.42;
-12.00;12.00;1.00;none;0.00000;0.00000;12.00;1.00;37.00;0.00;1.00;19.00;-1000.00;12.00;721.19;1.39;682.80;1.46;
-13.00;13.00;1.00;none;0.00000;0.00000;13.00;1.00;38.00;0.00;1.00;20.00;-1000.00;13.00;703.38;1.42;666.05;1.50;
-12.00;12.00;1.00;none;0.00000;0.00000;12.00;1.00;37.00;0.00;1.00;19.00;-1000.00;12.00;684.94;1.46;648.62;1.54;
-11.00;11.00;1.00;none;0.00000;0.00000;11.00;1.00;36.00;0.00;1.00;18.00;-1000.00;11.00;669.83;1.49;634.47;1.58;
-7.00;7.00;1.00;none;0.00000;0.00000;7.00;1.00;32.00;0.00;1.00;14.00;-1000.00;7.00;648.63;1.54;615.03;1.63;
-8.00;8.00;1.00;none;0.00000;0.00000;8.00;1.00;33.00;0.00;1.00;15.00;-1000.00;8.00;647.11;1.55;614.36;1.63;
-11.00;11.00;1.00;none;0.00000;0.00000;11.00;1.00;36.00;0.00;1.00;18.00;-1000.00;11.00;640.13;1.56;608.90;1.64;
-13.00;13.00;1.00;none;0.00000;0.00000;13.00;1.00;38.00;0.00;1.00;20.00;-1000.00;13.00;656.39;1.52;625.87;1.60;
-13.00;13.00;1.00;none;0.00000;0.00000;13.00;1.00;38.00;0.00;1.00;20.00;-1000.00;13.00;658.49;1.52;628.65;1.59;
-12.00;12.00;1.00;none;0.00000;0.00000;12.00;1.00;37.00;0.00;1.00;19.00;-1000.00;12.00;652.93;1.53;623.74;1.60;
-13.00;13.00;1.00;none;0.00000;0.00000;13.00;1.00;38.00;0.00;1.00;20.00;-1000.00;13.00;648.44;1.54;619.86;1.61;
-12.00;12.00;1.00;none;0.00000;0.00000;12.00;1.00;37.00;0.00;1.00;19.00;-1000.00;12.00;645.94;1.55;617.63;1.62;
-8.00;8.00;1.00;none;0.00000;0.00000;8.00;1.00;33.00;0.00;1.00;15.00;-1000.00;8.00;643.83;1.55;616.10;1.62;
-6.00;6.00;1.00;none;0.00000;0.00000;6.00;1.00;31.00;0.00;1.00;13.00;-1000.00;6.00;756.03;1.32;660.66;1.51;
-5.00;5.00;1.00;none;0.00000;0.00000;5.00;1.00;30.00;0.00;1.00;12.00;-1000.00;5.00;749.96;1.33;656.43;1.52;
-8.00;8.00;1.00;none;0.00000;0.00000;8.00;1.00;33.00;0.00;1.00;15.00;-1000.00;8.00;775.22;1.29;683.46;1.46;
-9.00;9.00;1.00;none;0.00000;0.00000;9.00;1.00;34.00;0.00;1.00;16.00;-1000.00;9.00;761.78;1.31;671.69;1.49;
-11.00;11.00;1.00;none;0.00000;0.00000;11.00;1.00;36.00;0.00;1.00;18.00;-1000.00;11.00;767.59;1.30;679.15;1.47;
-11.00;11.00;1.00;none;0.00000;0.00000;11.00;1.00;36.00;0.00;1.00;18.00;-1000.00;11.00;768.91;1.30;682.04;1.47;
-13.00;13.00;1.00;none;0.00000;0.00000;13.00;1.00;38.00;0.00;1.00;20.00;-1000.00;13.00;758.33;1.32;672.99;1.49;
-12.00;12.00;1.00;none;0.00000;0.00000;12.00;1.00;37.00;0.00;1.00;19.00;-1000.00;12.00;763.66;1.31;679.79;1.47;
-13.00;13.00;1.00;none;0.00000;0.00000;13.00;1.00;38.00;0.00;1.00;20.00;-1000.00;13.00;761.10;1.31;678.65;1.47;
-14.00;14.00;1.00;none;0.00000;0.00000;14.00;1.00;39.00;0.00;1.00;21.00;-1000.00;14.00;749.07;1.33;673.91;1.48;
-13.00;13.00;1.00;none;0.00000;0.00000;13.00;1.00;38.00;0.00;1.00;20.00;-1000.00;13.00;740.60;1.35;655.78;1.52;
-11.00;11.00;1.00;none;0.00000;0.00000;11.00;1.00;36.00;0.00;1.00;18.00;-1000.00;11.00;786.08;1.27;702.61;1.42;
-12.00;12.00;1.00;none;0.00000;0.00000;12.00;1.00;37.00;0.00;1.00;19.00;-1000.00;12.00;760.03;1.32;681.54;1.47;
-7.00;7.00;1.00;none;0.00000;0.00000;7.00;1.00;32.00;0.00;1.00;14.00;-1000.00;7.00;796.62;1.26;719.28;1.39;
-9.00;9.00;1.00;none;0.00000;0.00000;9.00;1.00;34.00;0.00;1.00;16.00;-1000.00;9.00;756.25;1.32;683.21;1.46;
-8.00;8.00;1.00;none;0.00000;0.00000;8.00;1.00;33.00;0.00;1.00;15.00;-1000.00;8.00;752.51;1.33;680.47;1.47;
-10.00;10.00;1.00;none;0.00000;0.00000;10.00;1.00;35.00;0.00;1.00;17.00;-1000.00;10.00;747.49;1.34;676.43;1.48;
-9.00;9.00;1.00;none;0.00000;0.00000;9.00;1.00;34.00;0.00;1.00;16.00;-1000.00;9.00;747.22;1.34;677.11;1.48;
-10.00;10.00;1.00;none;0.00000;0.00000;10.00;1.00;35.00;0.00;1.00;17.00;-1000.00;10.00;751.10;1.33;681.91;1.47;
-7.00;7.00;1.00;none;0.00000;0.00000;7.00;1.00;32.00;0.00;1.00;14.00;-1000.00;7.00;755.10;1.32;686.80;1.46;
-7.00;7.00;1.00;none;0.00000;0.00000;7.00;1.00;32.00;0.00;1.00;14.00;-1000.00;7.00;726.92;1.38;661.19;1.51;
-8.00;8.00;1.00;none;0.00000;0.00000;8.00;1.00;33.00;0.00;1.00;15.00;-1000.00;8.00;724.88;1.38;659.97;1.52;
-12.00;12.00;1.00;none;0.00000;0.00000;12.00;1.00;37.00;0.00;1.00;19.00;-1000.00;12.00;748.91;1.34;684.79;1.46;
-12.00;12.00;1.00;none;0.00000;0.00000;12.00;1.00;37.00;0.00;1.00;19.00;-1000.00;12.00;759.39;1.32;696.05;1.44;
-13.00;13.00;1.00;none;0.00000;0.00000;13.00;1.00;38.00;0.00;1.00;20.00;-1000.00;13.00;751.61;1.33;689.03;1.45;
-12.00;12.00;1.00;none;0.00000;0.00000;12.00;1.00;37.00;0.00;1.00;19.00;-1000.00;12.00;744.49;1.34;682.64;1.46;
-10.00;10.00;1.00;none;0.00000;0.00000;10.00;1.00;35.00;0.00;1.00;17.00;-1000.00;10.00;756.69;1.32;696.26;1.44;
-9.00;9.00;1.00;none;0.00000;0.00000;9.00;1.00;34.00;0.00;1.00;16.00;-1000.00;9.00;752.85;1.33;693.11;1.44;
-10.00;10.00;1.00;none;0.00000;0.00000;10.00;1.00;35.00;0.00;1.00;17.00;-1000.00;10.00;743.48;1.35;685.07;1.46;
-11.00;11.00;1.00;none;0.00000;0.00000;11.00;1.00;36.00;0.00;1.00;18.00;-1000.00;11.00;737.49;1.36;679.72;1.47;
-13.00;13.00;1.00;none;0.00000;0.00000;13.00;1.00;38.00;0.00;1.00;20.00;-1000.00;13.00;751.46;1.33;694.33;1.44;
-12.00;12.00;1.00;none;0.00000;0.00000;12.00;1.00;37.00;0.00;1.00;19.00;-1000.00;12.00;745.98;1.34;689.47;1.45;
-11.00;11.00;1.00;none;0.00000;0.00000;11.00;1.00;36.00;0.00;1.00;18.00;-1000.00;11.00;738.51;1.35;682.60;1.46;
-12.00;12.00;1.00;none;0.00000;0.00000;12.00;1.00;37.00;0.00;1.00;19.00;-1000.00;12.00;732.88;1.36;677.55;1.48;
-10.00;10.00;1.00;none;0.00000;0.00000;10.00;1.00;35.00;0.00;1.00;17.00;-1000.00;10.00;727.42;1.37;672.67;1.49;
-7.00;7.00;1.00;none;0.00000;0.00000;7.00;1.00;32.00;0.00;1.00;14.00;-1000.00;7.00;729.63;1.37;676.00;1.48;
-7.00;7.00;1.00;none;0.00000;0.00000;7.00;1.00;32.00;0.00;1.00;14.00;-1000.00;7.00;727.13;1.38;674.04;1.48;
-8.00;8.00;1.00;none;0.00000;0.00000;8.00;1.00;33.00;0.00;1.00;15.00;-1000.00;8.00;673.45;1.48;618.24;1.62;
-9.00;9.00;1.00;none;0.00000;0.00000;9.00;1.00;34.00;0.00;1.00;16.00;-1000.00;9.00;670.87;1.49;615.66;1.62;
-8.00;8.00;1.00;none;0.00000;0.00000;8.00;1.00;33.00;0.00;1.00;15.00;-1000.00;8.00;680.00;1.47;624.79;1.60;
-9.00;9.00;1.00;none;0.00000;0.00000;9.00;1.00;34.00;0.00;1.00;16.00;-1000.00;9.00;674.69;1.48;619.49;1.61;
-12.00;12.00;1.00;none;0.00000;0.00000;12.00;1.00;37.00;0.00;1.00;19.00;-1000.00;12.00;675.58;1.48;620.37;1.61;
-10.00;10.00;1.00;none;0.00000;0.00000;10.00;1.00;35.00;0.00;1.00;17.00;-1000.00;10.00;675.43;1.48;620.23;1.61;
-11.00;11.00;1.00;none;0.00000;0.00000;11.00;1.00;36.00;0.00;1.00;18.00;-1000.00;11.00;673.39;1.49;618.19;1.62;
-10.00;10.00;1.00;none;0.00000;0.00000;10.00;1.00;35.00;0.00;1.00;17.00;-1000.00;10.00;673.25;1.49;618.05;1.62;
-11.00;11.00;1.00;none;0.00000;0.00000;11.00;1.00;36.00;0.00;1.00;18.00;-1000.00;11.00;650.16;1.54;594.96;1.68;
-8.00;8.00;1.00;none;0.00000;0.00000;8.00;1.00;33.00;0.00;1.00;15.00;-1000.00;8.00;646.75;1.55;591.55;1.69;
-9.00;9.00;1.00;none;0.00000;0.00000;9.00;1.00;34.00;0.00;1.00;16.00;-1000.00;9.00;655.32;1.53;600.12;1.67;
-9.00;9.00;1.00;none;0.00000;0.00000;9.00;1.00;34.00;0.00;1.00;16.00;-1000.00;9.00;663.96;1.51;608.76;1.64;
-9.00;9.00;1.00;none;0.00000;0.00000;9.00;1.00;34.00;0.00;1.00;16.00;-1000.00;9.00;633.58;1.58;578.37;1.73;
-10.00;10.00;1.00;none;0.00000;0.00000;10.00;1.00;35.00;0.00;1.00;17.00;-1000.00;10.00;630.32;1.59;575.11;1.74;
-8.00;8.00;1.00;none;0.00000;0.00000;8.00;1.00;33.00;0.00;1.00;15.00;-1000.00;8.00;723.07;1.38;667.87;1.50;
-8.00;8.00;1.00;none;0.00000;0.00000;8.00;1.00;33.00;0.00;1.00;15.00;-1000.00;8.00;731.02;1.37;685.37;1.46;
-6.00;6.00;1.00;none;0.00000;0.00000;6.00;1.00;31.00;0.00;1.00;13.00;-1000.00;6.00;789.59;1.27;743.93;1.34;
-5.00;5.00;1.00;none;0.00000;0.00000;5.00;1.00;30.00;0.00;1.00;12.00;-1000.00;5.00;790.96;1.26;745.30;1.34;
-6.00;6.00;1.00;none;0.00000;0.00000;6.00;1.00;31.00;0.00;1.00;13.00;-1000.00;6.00;791.52;1.26;745.86;1.34;
-7.00;7.00;1.00;none;0.00000;0.00000;7.00;1.00;32.00;0.00;1.00;14.00;-1000.00;7.00;784.61;1.27;738.95;1.35;
-9.00;9.00;1.00;none;0.00000;0.00000;9.00;1.00;34.00;0.00;1.00;16.00;-1000.00;9.00;787.42;1.27;741.77;1.35;
-10.00;10.00;1.00;none;0.00000;0.00000;10.00;1.00;35.00;0.00;1.00;17.00;-1000.00;10.00;787.85;1.27;742.20;1.35;
-8.00;8.00;1.00;none;0.00000;0.00000;8.00;1.00;33.00;0.00;1.00;15.00;-1000.00;8.00;837.36;1.19;791.71;1.26;
-9.00;9.00;1.00;none;0.00000;0.00000;9.00;1.00;34.00;0.00;1.00;16.00;-1000.00;9.00;825.91;1.21;780.25;1.28;
